vertex1,vertex2
4923745,742974
2111586,6382007
186234,6299248
4838924,3952240
482404,664140
3654028,2998824
69445,3637959
2983439,6117798
5418868,6613748
4036258,1005155
3207680,2165569
4723397,1340215
4506013,1428787
1428787,242074
4199033,1020266
1206312,5214514
3373724,1429614
3779166,3699417
3889557,1206312
2347594,2180977
559808,1652390
4662186,2225220
3767597,6513781
3160263,6166593
2761458,3535557
4217392,3194700
3120053,6202689
39404,2395203
1035536,2212571
5389732,524584
1559813,2992758
5945854,2260328
6270746,5474722
4598184,1062640
1180446,919992
3533101,4976528
2169887,6213881
3706801,5302040
3687127,4022688
5907433,1598775
3678445,6412251
1089981,6626435
3397275,3195184
4831089,3916115
6527168,1175303
1671985,1544560
6513781,3415799
3160263,3520952
598498,1113743
3410949,5112246
1834931,5854541
1844533,6525957
3272775,2382372
4976726,4425105
3525080,2972746
2250301,5192190
4648474,226794
4762393,2116539
3619436,2348578
433730,6365588
6411791,5262064
4304857,5534653
3452880,3264225
3452880,2203646
5856840,4248485
4448464,3782717
2925885,3323755
518189,4236888
3409772,6614274
1156993,3025099
2739307,3162138
2386913,1156993
5854541,347920
5248820,1020266
6005375,4062891
4246103,1380413
2316619,308695
5706007,5342102
5608660,2190812
6156590,1130065
6585119,1673369
421447,3303915
6271404,518189
5253655,5868379
4510067,991367
573850,3257978
573850,3314372
3987138,6351024
665892,2723103
3373875,4994258
1713484,1017270
3123475,1413545
6271404,6472058
5390799,3010332
379058,2937457
6177957,1764979
2320057,1550744
5998898,2189524
2264595,727989
5167673,5560401
3529150,5688724
5224947,2761458
1051551,2184783
4684305,5229476
6202689,3204957
3990110,4120901
1887596,1790561
2410829,939532
39404,3665300
1914568,4181177
5264689,6192617
6565947,5263638
233298,5411227
3712408,6442012
679551,4261316
1762067,6581024
5533544,4248485
5483374,2046985
5513591,2489022
5725078,389429
6176306,2746755
2552613,5568745
5068610,1781220
6265989,5740336
5415413,1079492
4126090,1906402
6217282,6446206
2667118,6039777
2743342,823260
2852232,4482376
17992,4042236
4578529,1519919
4447615,5768214
1328376,5721490
6207676,3627890
5328137,3769669
3627890,819979
932261,2009343
932261,5822089
5105825,2009343
5105825,5822089
1114658,5822089
1114658,2009343
3263826,5822089
3263826,2009343
1710151,5822089
1710151,2009343
4291076,5822089
4291076,2009343
1262315,1178461
1365157,2740677
5184153,3430496
1231856,6572910
6551313,4181177
6321078,3530793
3590070,1127763
2051978,1028282
5869234,2266475
1231036,1444498
4267141,11598
5697810,3427383
233592,6213881
6061372,5549064
4510553,1463836
2676232,3617411
4622291,3628742
2761458,1673369
6585119,132538
961144,4475470
4380393,347920
2740677,6168764
4807201,3797119
703144,4103021
1979314,6472058
3160263,688855
2810666,4181177
3161160,636224
4108704,4670403
3715834,184982
357808,4723480
1722960,2008236
5856840,4272579
4912327,5352966
6032325,2069452
4031975,3204115
5135473,6515633
671865,166633
1040134,427666
965699,4127361
6229008,5256051
4637992,6486864
3410949,576759
5951752,837790
6156590,1437416
1180446,4103021
6231458,4654600
2157805,5359808
628797,5524726
6230305,4617384
6230305,3739617
4617384,3739617
1554192,1071230
1222652,2294276
2437114,4911368
5947573,6256465
846708,5509715
4254,4170819
2761458,4503476
2810666,4547524
147999,5214514
3160263,5187082
5724013,4202694
1989115,2034765
1354812,4736917
379291,5286279
5051795,1480052
6608516,4035787
6608516,2388833
6608516,6614961
5894341,5306640
1968929,2457369
4375826,6402225
3688947,1732732
2131154,2065998
2131154,635999
5249827,388904
5793562,3905804
3117553,2050405
5072082,4325334
2125327,6567057
6233682,5140146
4434998,5726907
5137228,1577210
4684150,3545964
2604531,4531202
2620843,4795995
5775979,4341608
5775979,3706031
832130,6534413
359507,6268966
3370741,1876128
5709355,44878
5709355,2561975
5709355,1640836
4572799,1638032
4572799,1984275
3706031,4341608
4035787,2388833
4035787,6614961
6614961,2388833
1640836,44878
1638032,1984275
250453,4724131
5523553,4096548
2070758,6204503
4328155,3082411
2120644,819189
2561975,44878
2561975,1640836
4207521,3712408
5164158,1898223
3410265,6584323
5643841,2960328
961144,2485396
6153159,5371834
3984340,4058211
1230576,3801762
1084535,1786265
1526382,3632974
3427420,2686835
2773656,5769161
6505889,5403867
4924403,2377318
3984340,6290224
2184783,1020266
2070758,5118807
259235,5018205
5018205,4925387
5018205,4531978
5018205,5455657
1852520,4621703
2168636,1773426
3572747,4189094
4771944,6585119
1559924,5658306
4096646,712595
4111017,5810654
6442012,4202694
2791716,4182362
2328115,5444682
4274154,5810654
2112146,4455882
899505,1231856
6321633,1286928
4936230,1741353
5755552,6418445
2405307,1576387
2949964,3647338
880273,1601622
548623,5150134
3682939,984922
5549064,636224
6061372,5446559
4895112,5953356
1607488,347920
4279470,2054328
2904542,2601186
3394725,1164260
4108704,3169417
5543951,5676652
4840645,1772281
5496566,3373724
6492999,700176
6470211,2462095
1883570,4279470
1050162,1925
39404,4593761
1790561,455464
1213164,5173706
16657,5039020
6293865,2250658
4036258,2666312
6052171,3828025
1599116,1518382
4808250,6585119
3002842,3578630
4328485,943114
509168,46191
2508464,5543121
648863,5214514
3689093,5621777
4620016,770154
1353592,1479926
3274837,3624769
6040770,3169417
527554,6446206
5118084,3797119
2283275,5092031
2044905,238753
1749171,1689467
5886580,1811625
4111017,569382
1089493,1625587
3392756,1045391
3253706,1755345
5196379,2024037
4042236,138631
2223358,5387495
5729714,6495386
4859552,5925111
1487369,2382372
2862195,6572910
2145486,1156993
5608660,589923
2257661,3685418
6265989,5898464
3811376,3535557
854788,3101833
5627791,1671985
3042380,5389409
6179635,4203380
3192696,6281457
3192696,5365213
2176497,1932434
3196529,3477761
3465461,1798287
1965418,3916115
6363320,3323755
3090380,6363320
4509608,4940198
574715,1896170
4138638,476206
5471736,6229008
381873,1324906
4154904,2091918
3797119,6191707
1979314,6163541
2287552,419972
5474722,3769669
2260416,3757420
1374880,4272579
4333162,2840200
2743342,893335
3470733,5068219
1537219,1231856
1071230,1571416
5123421,4841886
911149,3857196
1979314,2656612
3215979,1386964
2408066,5810654
3394725,5543121
3994447,5724013
3930480,6475159
922708,5263638
6331727,183714
3919896,4257676
56521,3101093
5800828,5391324
4800552,3637959
712595,6319665
4031975,6412251
671865,1260123
4482962,544982
1564117,6420163
3461315,991929
975953,455506
3792598,43710
899505,5153581
2186431,5867905
3068944,5788922
3030897,5788922
2654679,415713
2185285,1073447
403076,56621
2954893,2385756
238753,1768780
3682939,5832208
3617040,6231458
4852855,2714551
2659018,5568698
2821917,3857741
3052369,6220559
6549643,712595
6382007,5366560
4258403,3209360
4344942,3409079
984922,5214514
1852520,4771944
4250904,739966
5721984,1367658
4002655,4497469
5264689,1554082
3100545,5457244
1559813,130653
5601408,6032325
4637992,1734805
4821950,667646
5194993,664140
4807201,2091918
2471266,4031975
846708,4750195
2552613,178902
2552613,5724889
2525424,6436480
30071,3868007
3590070,4028991
1231856,1973132
1979314,476206
211332,1098657
403163,2099847
2026162,5421757
85925,5474722
5941930,4034317
4101067,6308815
4799136,5744158
2967408,5787628
4924403,3206844
150862,5565253
6576538,5606473
4510067,4385822
5189298,6163541
5663858,4134778
4451149,154742
5838659,154742
4232009,6541699
4304857,5655055
3382618,5037761
4510067,440263
1082591,280072
378271,84574
509168,4554926
6221711,3597649
2676232,3046171
1250257,3253119
3223213,3556626
1618954,3375642
3633348,3289239
1403965,2797523
5613235,130207
5478213,825433
5478213,3033347
1537565,1184071
2537875,2810274
2432522,1646177
5458745,3033347
5458745,825433
2582357,3164908
3965961,4037558
3965961,1743634
3323759,5357235
3223213,5625279
559808,2972989
3895602,2054328
1552567,996429
4139430,3104813
2469248,869964
6176306,1318738
6156590,911101
1979314,1834931
2551705,2747850
6293865,4896247
1625587,4065374
3413940,1733193
6446206,2972989
2446415,2947668
5649389,4138638
64462,2887092
3994182,979804
3558317,4934844
150862,5349258
1079492,3993263
4987146,929592
3409787,1537219
465999,1175303
6007109,6117798
598498,1205354
576759,132538
453236,4661368
2872004,44223
1601782,1618671
453236,4277658
4660973,3343786
2625018,426516
4683418,3822105
4432038,2016173
6198900,2427540
2598202,3694814
5641616,5978541
4300760,4067422
5447461,2329922
5118084,3536053
630481,6213881
3533101,854788
74937,4648474
23989,4510067
3682939,4808250
3160263,2343279
3587699,2647251
4531978,4126825
3264225,2203646
3541063,588033
5387495,1213212
1873896,1055279
5742307,4896328
5785487,3532567
150862,5639773
2946553,5246160
990191,5969220
990191,2559528
5253655,5886252
686106,1417157
5411227,370181
2328115,1425366
5584251,1967887
837665,6531341
3913308,3927091
1552567,1538922
2209391,1193548
1840435,1282904
5533544,5076066
4435594,132538
1722960,5354351
4957488,700906
3217884,3026030
4808250,3889557
4060355,6423993
1004792,540646
714987,5974601
3477761,2884068
5531874,5461788
2250955,5461788
4862386,3034626
4199033,846708
2664582,2703030
2328115,4688583
457259,2847802
6510263,428319
4036258,4713828
4559027,672296
323391,3271946
1773651,3042380
208405,1455646
4153561,6515271
22323,2453598
6177957,2905457
2562993,886057
2098900,4697263
4330005,1040134
3857196,1404417
1975742,4670857
1601782,938342
4912327,4015225
417254,4561299
3231362,2210506
6411618,5438724
4516903,56621
832130,935228
1396325,842904
4107227,3734429
427700,4024107
427700,2008784
5608660,760082
427700,1822406
763334,2883745
3373875,2181845
3215979,4514264
2859295,1429614
3315832,1984838
4456593,4226200
3529282,2266475
4637992,5354351
6177046,6531341
6199231,4992024
4820389,4321078
6220739,5091202
3902530,2185893
2044905,2051978
4482962,5688425
1559924,1691335
3410949,794708
587837,3386555
2571570,5524726
301073,1576387
719221,3734429
3351110,2366109
1713484,996429
2149913,930322
2934936,5471363
5886301,3587699
5264689,169068
3115405,2050538
3115405,4630268
6370355,3052974
846708,2072588
5517262,5941347
4303830,4363487
171944,6613748
4670338,3853779
4207521,4176906
6404339,6083351
4280405,586290
2552613,2687524
4831089,3690732
5026803,6187048
919992,2069452
1607488,127793
4841886,56854
5991342,842904
1248755,6253265
60683,3648533
4834890,1225171
4710871,3525080
2004948,5898464
3969434,2747635
3638631,1429785
3301728,4514152
6502377,5543951
289005,403076
3409772,5306197
2248507,4820389
3811407,1592143
1826047,5506364
5240493,5582004
5506364,4973860
3218428,1481151
5725967,3026945
999642,2408066
916743,5977000
2094987,2072588
192767,540646
4136168,4506820
3001239,2138129
3160263,5444122
6260486,417254
3643327,6007109
1317126,1774952
4042236,5695047
511109,1170643
3383820,2746755
1601782,6183348
5725967,936251
1816866,514378
990755,419972
2321439,3410949
3536053,6191707
1030736,239464
1030736,4685761
5221068,2959509
2959509,3952045
2247778,3759755
4380393,4771220
5045947,4085368
623639,2258683
3898884,3101833
1852520,3439132
3202895,1943704
4235016,1519948
4258403,3559590
509168,2270059
896323,514348
2992758,2671707
5505685,4145000
3160263,2966710
4510067,2253892
6549643,6541699
4963602,6299248
6227951,112834
669912,2212571
1206312,6585119
6000708,5302040
5411574,1984838
4771944,1481040
2294768,588107
160330,4621703
6363320,2925885
1156993,698835
1231892,3760116
4385658,1437416
2283275,5379958
1512796,276792
3467256,3366980
5587464,2859738
2859738,5068205
728419,858910
965699,1396635
1318287,1018146
6270746,2863924
6321633,5306076
1105191,4867964
2904542,1455646
1975742,4368132
4936230,3736253
5608660,3996771
2028080,4107575
5338160,3536260
4510553,3540644
6088596,3002336
2959478,5271817
1406529,3030897
1406529,3068944
153430,4817980
1912462,1631229
5568698,5070140
488786,185717
4474298,717838
2149913,5002506
5726795,2034765
1852520,3640594
3585172,6077310
188374,3410265
3640594,160330
5118084,4024944
4116529,4526138
2706442,3386555
3439132,5214514
703144,2069452
2983439,794708
5097890,5246160
3348675,6549643
3925805,1820543
2545612,3372078
4661368,3952240
5653634,5946517
1618671,5600254
4516903,1490688
4579662,4771220
3077746,988099
3272775,1455344
1131012,1401606
1481040,5832208
3811376,132538
4677297,1773651
5864627,5818980
482863,3854271
295998,2932551
5998898,559808
1358514,627809
6484461,1358514
4843694,5763837
74937,862749
4758337,3722572
39404,2138842
3004312,1873033
955831,1544560
1273633,178803
1893674,2172696
1893674,2164544
6235701,2174097
3301181,3878794
2998879,704041
2170601,5898464
4717813,3857196
3857196,2983563
1671985,3700257
6321633,3927902
3246043,672296
4304857,4646179
868380,1255653
1396325,370181
4272579,5471363
2257661,1762067
6265989,1348281
920790,6585119
2115114,4697986
1887596,628840
4474048,3767597
6271404,4236888
679551,4138638
716125,5471736
2176497,4762393
3792598,2168857
3852033,1600588
3852033,1385058
3802490,4213244
5728358,6233079
4049134,3062864
453980,4108704
671865,4133722
1962669,4122836
5264689,488368
4049134,5953337
5573557,3100545
717838,4790288
2227254,4354094
842904,3819853
3684883,2630153
4715516,917199
6227951,744517
4510067,5257574
6281440,6140438
4138638,6472058
3833627,3386555
1789348,4344942
2947668,962934
4296862,2430301
67255,3340140
1856079,4493107
531273,132538
4957488,658868
4978869,5138248
3529150,989184
6292161,5688724
4116529,5032947
2091918,731611
5768702,4166945
5576849,3736746
832130,883829
3889557,3643327
3428501,3204957
4531978,3649104
6513781,185717
6271404,476206
6370355,772569
6293865,4569292
5822163,3828025
4797820,3470733
1572943,5785487
999642,3737816
1611120,6547720
5573557,837665
5164158,3894295
6156590,3806334
518189,3643230
2983439,984922
3137631,6117979
5306197,6117979
207507,2650799
403163,4103021
5264689,5782220
2093654,6105807
2093654,5256928
2093654,2665802
5516380,5551141
6070745,3508495
4614160,5410300
2934936,5533544
3692488,2420864
5421757,1310286
3837956,1282337
3431515,3047077
3431515,1100516
1168036,6497056
4447615,2772208
812953,1706919
4637992,4976528
2283275,4543349
376020,5144442
5215661,4561299
1591803,1316136
378271,1331883
1906402,6548313
3138601,4703689
342065,3157036
3060380,5621777
5621777,3457540
1965418,5787628
4637992,665770
3590070,234166
4862386,6153159
2333735,4561299
3898884,5612583
3811376,2630937
6259417,3540644
5659472,1108845
3461315,5394653
742222,5728953
377177,1551526
2911694,220751
388505,5297677
6426665,2352483
3715834,3943405
3857741,5954428
3439135,5854541
1834721,2884431
2691267,4120901
3811376,5224947
3123569,3027451
2154587,2203768
2028080,3192351
379291,3239443
3338976,1817529
4375826,5684092
2148298,2835593
2148298,1002806
2148298,145951
6122841,4167437
4599719,4732944
4260155,3648744
4260155,4701813
4260155,3718859
3718859,4701813
3718859,3648744
3648744,4701813
6494495,2960328
465999,5554611
2453092,6418445
4044296,1140762
3543851,5435038
5934512,5435038
852977,3913727
2620365,4820389
3994447,5810654
3856016,2667730
5686353,1874322
3368254,4477526
527554,1401606
5189298,6531948
4771220,3643230
3643230,347920
6572910,2043140
6321633,1598761
1834721,2046985
3467256,3182771
3738107,3388852
4559027,4633474
5459597,4900754
2028080,4743714
518189,6472058
6355636,2399314
211688,215949
1063123,1003741
1063123,3353275
6083051,5743344
6177957,4154854
2125327,4003779
1136882,1314527
5819148,1245396
5819148,1044111
3404954,1329241
2779565,4852622
4184944,5784242
4311774,3532567
893335,1488577
2044905,730701
5086541,1114455
5418868,2366526
3472958,1538922
4189094,128970
4189094,1444498
5947573,2643858
5964457,3206695
5068610,5734327
3439983,2785293
6558779,5811113
3189551,6572910
2978132,5751300
1918600,3161160
3453203,6431626
6281457,4657715
6580061,2324445
3065786,2692162
4258403,12840
5533638,5352982
5533638,2613756
2613756,5464598
5626715,6109309
5352982,5464598
482404,5194993
1840207,6142028
6142028,2143268
2427820,3864648
378271,2286574
6293865,4531323
801284,1537511
2141807,492723
2357394,1185814
2716891,1537511
636224,5509715
1830537,2294913
2239955,433730
6235701,5617758
1274096,3424467
5653634,6299391
4044296,3700257
1306248,3351110
6505889,3113886
6281457,154742
4637992,1413545
3160263,4365517
4199033,2072588
1115884,4955764
663394,3042380
1689467,4261316
3574034,6220559
3854271,3601652
3854271,1075683
3854271,1444498
3854271,2462853
3854271,128970
2328115,3124109
739966,4398579
4049134,1574788
6151022,127793
4982513,4750195
5521792,3365845
5328557,2002510
2650799,308695
2610597,375123
3939438,1265793
4456593,4054920
3024021,427666
2819104,4261316
5621777,5525058
2244875,4205518
3811376,1206312
3220820,3788007
3220820,4037266
4279074,2294768
3857741,835738
6312207,4272579
2170601,6289118
496175,3887955
3415799,5549064
1962669,3261141
5403867,1973132
2427820,2355583
2357394,5907449
4717813,3778674
1926980,5997996
5365848,1520542
1989115,2333735
630481,2238203
4232009,4227556
1493432,3819853
518189,476206
5543951,4146025
6281457,4451149
3003545,3480003
6417103,2887092
6294376,1611120
4657284,2998879
5073581,2418477
3382618,5435525
238753,6294333
2265549,4034802
1344715,4181602
1772281,820610
4629145,5617758
85925,2863924
4248485,3632974
3678445,2549164
1396325,1749171
2401286,6384799
2367754,11598
6507117,448947
781320,2980280
3456829,538285
4510553,2381076
2355540,2126305
1359114,1358514
5627791,56621
3000130,1268838
4187324,1882031
2156572,6531948
763334,1590500
4528680,3361067
5403867,4022111
3894809,2788957
1455344,1925
6151022,4915414
3637959,124386
455464,628840
4923745,5354351
2852232,1137552
2705046,1571416
4187324,3452030
4948838,5471360
679551,3150711
5428052,2988132
5625499,1985684
3541063,5544545
6191707,3394367
4138638,2819104
3150711,2819104
3572747,4149328
248277,6088677
1056526,5418868
342065,5345877
4569292,404429
4961081,2884431
1054099,238001
2996067,4321078
6022108,2253892
880273,669912
5867390,553673
2706442,3907238
3479524,594803
4500708,2424033
3279504,5275255
2180977,127793
1882031,5371834
5287523,2765722
1673369,5214514
2811337,1645323
4482962,670444
3052280,5079023
2568797,1666315
3594599,5018090
4771220,4788554
3348675,6319665
5264689,1499857
322799,4689567
2008236,854788
4541412,3318278
4036258,6568465
6292161,818541
3413940,835129
5086541,5628602
5287523,196019
5725967,3708238
6505889,1476130
4036258,2280934
1601782,535351
3413940,4057078
5665895,1551526
6153159,6565947
1493432,2819104
3413940,1628320
1467812,3762185
818541,4922942
4328485,2506146
5471865,4067422
5471865,4300760
4300760,4455926
4067422,4455926
4996216,4701879
1681079,2861642
3648533,6335463
5086541,1004115
655327,4961715
2239955,427666
531273,5489832
2411250,5625499
6359418,3969678
5495035,3274837
6271404,2656612
4064409,1973132
1822536,1772866
42007,2656430
6381914,3083659
3246043,4633474
936251,1768780
2141583,5991519
5415413,4250882
403163,919992
1306248,2366109
6508473,6420163
6558779,4149328
4189094,4149328
5726795,2192927
2760620,6005375
5991927,4534966
965699,2296187
2582357,1206779
4510500,1100997
2576665,2773958
2576665,5957858
5995407,5277193
4510067,1194777
1817092,2610240
5031089,6115960
4317547,3901790
3802490,4714264
4976823,3238574
1158586,6370529
5051795,63371
5051795,1262953
1491039,2343683
3837956,198076
1225171,3372875
3890223,5078985
1008688,1980401
1839797,5736155
2594159,3955986
101845,5873800
101845,3682692
4667873,1271203
4912327,2921115
2869039,5083376
1968929,496283
5800828,5115033
25774,6436480
3738107,4897831
3738107,3868691
3738107,3351143
3738107,145233
3688947,2783319
1895780,5300667
5300667,1245661
3715834,3250092
2280332,987475
4482962,6052019
4731275,5798505
6210791,2996638
1460002,3380305
5584523,5320877
1523170,1904961
1523170,2686296
1523170,2720426
322799,4391141
2764620,3189008
6233682,4999048
745200,1223341
745200,2856296
1025095,3224843
4441105,4843839
4441105,4953754
4441105,1831041
5054262,748736
2938130,3923251
5776991,2451572
3968630,1066621
956048,6624825
956048,6164452
956048,4565473
3554522,2584718
1826957,3270159
4697485,106850
4648135,777200
832130,4731196
4953754,4843839
4953754,1831041
6209737,3132415
4872565,3382351
4872565,3954904
3920020,2814812
3817818,5861771
4843839,1831041
3370741,299543
5928482,3900621
1203141,2861642
511883,1066621
5938894,6316686
2689741,5661955
4970522,3302841
135129,1066621
5543118,6229008
945562,5822163
3941107,583211
5513877,2891457
5785487,4311774
2546336,569382
3817683,6548313
1004642,5459597
5242423,5459597
5242423,4957488
4957488,1004642
314318,1476130
5918608,2686448
2630937,6304355
4862386,4074455
5534653,5836002
6579943,2366109
1918600,846708
3120053,3217850
3120053,4486808
3370108,1706919
5471363,3632974
6321633,6173292
1286598,4098923
5410789,532229
1762067,3722572
46390,1569294
457259,6273341
1552801,2627359
339012,614023
4528680,1591803
3413940,1146949
4001214,634192
138631,5695047
3854271,3604617
3854271,4149328
321112,3384859
3590070,6336097
5290577,4627437
6145721,5923422
4095210,4955975
4910290,3647338
2509412,3734429
6466913,819104
1051551,4199033
1840435,5584251
1830537,414327
4111017,4202694
5428052,2937484
4024944,731611
5586306,5998898
1194548,2838312
801579,4629145
2924847,907675
3216222,6319554
597652,5974601
2170601,2880534
5135473,5548703
5395057,673835
814775,4274154
4507397,5600254
378271,3073674
5358678,3119624
1035536,4516903
2954659,3406509
4417738,1898223
6057992,1898223
5510428,5526615
6580061,2294768
2462095,6068613
4685761,1455474
4670857,370181
4230991,5023862
3160263,6509960
5601408,703144
1591803,530635
6235701,1205570
3413940,5666748
1962669,2239955
1396325,1493432
5751300,770154
6163541,1689467
39404,4802597
1762067,301073
3622321,518189
4315869,5525058
4096646,6319665
6048184,1827441
3518354,346758
1830537,1414531
56512,1544560
6312207,5471363
4202694,5810654
3536053,5841301
3199605,1741877
2156572,1607488
2983439,1615576
597652,138631
1254231,297407
5478595,5326715
559327,5483374
1925,4896328
4104582,4929644
2852232,211332
4234725,988087
597652,3828414
2077649,2091918
4821950,3825077
5076066,3632974
2571570,5529419
3889557,132538
1883570,2054328
347920,476206
6345894,2212571
6585119,1615576
3617040,3742374
2442949,3743090
2442949,3708233
27793,5471360
1572943,4311774
2546336,4202694
2263745,5912721
2707075,118502
3160263,5378994
1789348,5168240
2743342,6081345
2754303,5435038
3529282,5688425
1076121,5994962
3955743,3366980
2740677,3060635
5998898,3692983
3217884,1766623
728419,1551598
1918600,2072588
3521861,5841301
3204957,3016561
6510338,6384799
188374,758352
2785293,4688583
3373724,5951752
4262730,5150205
4199033,3161160
4036936,667185
2691267,3325707
1386964,74610
3682939,6007109
4275893,1467812
2663054,6163753
1772281,1929792
5608660,5349863
1864114,6497373
3382618,6584796
5995407,5181369
3837956,6150987
3069777,3597612
3069777,5567744
6130080,6582334
5316258,1137883
779844,3645397
6347405,256577
976914,787181
4432380,5186561
3292842,3475990
4263744,4308492
4154948,346911
5452098,74610
2427820,5970099
3321415,5970099
6293865,419519
4269944,834609
5721984,3779366
403163,1929518
5003149,4561299
3687127,5173706
1840435,2972989
509168,2646666
1084564,3479524
2260416,5978541
1807836,5767581
6345894,1544560
2138129,5194993
5909295,3681115
1563224,5246160
1136995,5688425
2582357,4603924
3910287,1774952
1027706,4103710
4116529,706933
916252,5483374
5463251,3129260
5947573,105871
3795598,4108704
6202689,3428501
6202689,3016561
2740677,4686743
3394725,5389732
4811596,2176972
5224204,4269072
3413940,4631400
5413985,3817683
2431690,3593022
614947,1660331
671865,70153
6373900,2838312
3330574,5245966
4579662,4534966
5510428,6528422
3741495,3684883
638198,1164260
1538922,5724013
4391795,2065225
6321633,1615942
6039852,3684883
3572747,5861909
4827179,1984838
2081033,5483374
3682939,4621703
5328137,85925
1932076,3502021
4482962,2611443
3502021,1526622
2437114,774066
488786,1020266
5628602,2091918
1364128,6187048
2034765,2333735
1349139,2492360
5894341,4466704
4375826,4417806
5328137,6045289
4277096,3778674
3990110,5273465
1051835,5444254
4435594,6304355
1378246,2758753
3987138,5557368
235346,3952654
613757,1377629
5357230,2117973
1191152,893335
5089229,3451724
4758337,1576387
5922777,4477526
4754531,762687
3439135,4534966
4116529,4348218
26306,1028282
667185,1630799
4049134,528925
4447615,157766
2650739,4761373
684117,4363487
3708233,5608944
3129260,4387588
564562,2286724
339012,6520799
503937,5391324
1146183,370181
4036936,5763837
1975742,5124421
3802490,5714637
2168607,3042380
5327955,5908816
996429,1538922
3216222,2366109
6256465,1031656
1270583,2733972
2990008,4248769
250453,545245
5725967,2768562
1830537,4365801
1821274,420405
1821274,5128771
342065,1451842
3640594,5214514
5923422,4674862
3715834,4472330
5463251,5876533
6201199,2546143
1689649,1076757
1979314,5854541
4189094,5861909
6558779,5861909
5950595,817069
3916284,3169417
2446800,3281685
4387588,5876533
3373875,5373446
3622321,233298
2095697,5418868
1749171,127793
26306,3168248
4199033,5509715
3003113,1408584
2624885,3487238
6201199,3382859
5720881,4695851
3722401,6508473
488786,3767597
1375194,4274154
2791716,5535952
5909693,6345395
6312207,6475159
4123351,4181177
1458643,5070140
5767581,1361941
6296062,2257661
3982104,2491993
6442012,4839663
6271404,347920
5418868,983667
983667,3760116
2072439,762687
2941871,886904
4677297,3148208
3231362,3541521
1927684,4085340
5666748,1713484
3710136,2051978
6289118,6265989
2586301,595952
5861909,5811113
5318602,3797119
1131012,3595534
132479,4691697
6156590,3310753
3689745,3762185
3361067,1316136
1584488,1136995
2419966,4867964
5586306,3595534
1089493,4368328
5032947,3196529
2330866,3315832
4001214,3101400
3160263,2418190
4238415,1856161
1156993,6542931
3160263,1188898
4419290,3326231
5725967,5693795
1185814,5076066
5747998,1538922
6507117,4289971
630481,3689745
4044296,669912
5496526,1205570
3643327,794708
984802,1555082
1396325,2180977
1003753,4429457
6466579,3060380
3889557,2321439
719221,6117798
5751300,3279504
2436444,445084
1630799,5552498
6296062,6001825
1559924,6365210
4878465,5536425
35333,3296775
4074455,5371834
2334991,1630084
6191707,3521861
2551705,363702
114776,6005375
2028080,2583262
398901,1262731
5554611,2360483
1882714,595006
3817683,6507088
3461315,4881356
991929,4881356
35333,78586
3795598,6040770
1273633,5533544
5886580,5933082
5886580,2661691
6224353,6130855
4731275,5034482
415713,725453
4154948,3444480
4154948,6122326
2761881,3681115
4235016,5056056
4122836,3784556
4503476,5728953
3797119,3176147
4598184,5715223
2099874,834609
4405617,3710136
6321078,2767826
5172439,2143199
2811337,119758
4852855,4085834
3633680,2115114
1919577,4703783
6018738,2366109
2405307,3722572
3992977,6500594
2486250,1207062
5995407,637560
253926,1249598
1416870,3434059
5902625,5821190
5578409,1902663
5421757,1011278
3236419,5954428
3088784,3487238
3271946,3325557
2019473,5816458
5031303,6254894
1839797,6404339
2180977,2665568
4648474,4691984
634192,3101400
4182362,3638631
1261447,1768780
864100,2527220
1873896,597788
4686787,1231856
750397,5600254
5421757,2667118
5172439,5411574
6040770,2377318
497313,3529175
1479926,72326
4237870,301073
5569339,2897161
6505889,414327
1656827,3267920
6040770,3206844
3842964,5413985
154742,5365213
339012,1834982
5608660,1260203
5713896,3625106
896323,2887969
880273,2179764
2716891,778749
2568797,4517490
5496566,1579243
2740677,4568916
4116529,3135908
730701,1768780
2996067,4820389
4154904,2478487
6442012,5810654
3351110,2667118
2718780,4815630
4001214,2051978
3919896,2155174
2004948,1348281
1627612,6559114
552722,1691335
5354351,3101833
5157646,3204115
3530793,1050162
3738107,102412
5510428,2456994
3157327,112813
1008688,3668935
2791716,1087962
6201199,2344007
927518,2872303
927518,4254
2872303,4170819
1852520,1206312
1918600,5509715
4237870,535324
1429614,3800157
2408066,6442012
3442344,3204957
4485415,1645323
2446415,5042385
4620016,5349258
1773651,4248485
613757,4899663
5534868,5251645
2531977,3031658
5251645,2917012
5214969,5991919
1383399,3691328
5686353,5515161
5686353,2329373
1128149,1488238
4138244,3005990
2004948,2247383
5765001,6003339
1973132,3113886
4657284,1027706
1713484,1941022
1914343,4222980
1591803,5523187
4315869,5045947
3373724,4740311
3090380,2925885
1749171,2819104
4034802,5345877
899505,1476130
128755,4120901
2094344,1576387
4015225,4391795
1115884,6163902
535351,3470733
487470,6594831
1501545,4443214
1706919,3246043
188374,2225220
5811106,26306
728419,4706837
6156590,4709432
6117798,4503476
483785,2133542
4579662,6163541
5586306,3692983
5842118,2083627
757363,2695608
3923154,3323755
2044905,4175885
4621703,6304355
2454231,6475159
5963237,6308815
4428760,5233751
1571229,6191707
4629145,5496526
5617758,2174097
4267141,3052163
5812576,2785293
1973132,4022111
1163367,3384859
4236888,6472058
535324,6001825
3811376,3439132
342065,2265549
1958921,962934
5549064,4257676
