vertex1,vertex2
4549812,2462853
4549812,128970
4549812,1075683
4532246,893335
6289118,2880534
1465406,1925
6431590,3762185
2706442,4622157
6486864,5357135
1373307,20639
3866803,5085871
4503476,2268181
6156590,5915850
5509623,4146025
6379607,3168355
2691432,3168355
5829343,3168355
2107424,1763067
2026162,3574034
540646,686141
5691861,3797119
4604564,1310711
5785487,4311774
1523170,4871688
852977,3913727
999642,4096598
1487369,2382372
6030846,3828041
6007109,2925376
314318,2294913
6365588,427666
3543851,2754303
5934512,2754303
2732475,1115884
509168,651691
6231458,1887796
3308481,3898884
6293865,797710
3134723,3485967
1993900,308695
4482962,6578885
2878000,2647251
5395106,20639
5395106,562207
5639773,4790272
1089493,3931811
904075,3526342
1593054,749701
5993202,1925
2366109,6220559
4168253,4886779
2095697,5418868
5068219,5365712
6507117,6400688
630481,2238203
984802,1555082
5078867,3732968
2131751,1881497
6003339,1747109
4370733,5262064
3413940,628309
5906484,2731287
2546871,1739979
1004792,686141
5120377,2859371
4440389,2327550
4240667,2624885
3987138,5557368
3480270,587837
4760876,6513781
4126090,3817683
3715834,4472330
2283275,1737149
160441,6384799
2747850,5765001
6531341,1707564
655327,1464878
2446800,3281685
4303830,3356183
2077649,1571229
2852232,211332
3215979,5652016
5224947,4282086
2028080,2583262
4116529,6527151
2568797,1666315
6230728,540646
4415452,3099510
1168036,2607927
1975742,2286942
3984218,1906402
4961081,2884431
621915,23045
6294333,3168248
3315832,4863024
4799136,4638736
2424536,2331946
2071558,1671637
6299248,4475379
4417738,1898223
6057992,1898223
2707075,118502
6192636,127793
1722960,4285604
2276975,5533638
2276975,5464598
2832860,4874607
4978869,4029625
3134723,6538624
1003753,3692983
4380393,1330404
6039852,2630153
728419,3148216
778749,2795605
5558283,531273
5428052,2988132
3082708,3085080
4230991,5023862
3064812,794708
175502,5818980
4014032,1600588
4014032,1385058
2252902,1600588
2252902,1385058
4068497,1600588
4068497,1385058
6176306,1865699
4322253,6537896
5997566,2897161
3477761,5963676
5308099,5097641
154742,5365213
370181,2286942
4549812,4149328
4549812,3604617
4428760,2077251
4238415,1856161
5395106,918728
1343989,1630084
5744158,4982513
5472801,4961715
4569292,404429
916252,5483374
2740677,4134993
4674862,5395644
138209,3461229
376020,2334991
4637992,1734805
2983725,6308022
1572943,4311774
3204957,3217850
2884431,5483374
4670403,6410758
1537219,3113886
3497154,2266475
2630937,3064812
2170618,1815485
3160263,5378994
2180977,2286942
4258403,5616095
4698235,660614
5240493,586887
1194025,5156591
1194025,798163
5156591,798163
1231856,718973
56521,5352961
4760876,846708
5923422,4070487
880273,3380092
4827179,1984838
6202847,970500
4740311,137709
3526017,1160400
226545,111221
4852855,4085834
3930480,1574788
5005349,4526603
1298325,3647338
5786383,682114
4285604,4976528
3984218,6507088
3168248,3132572
6292161,2343279
483785,5602405
5886301,138209
5410789,532229
1084535,5820305
5625499,1985684
233298,2286942
2480544,1611120
2250955,2077251
5531874,2077251
2685749,6242738
5725967,5296850
1574788,3554217
3784556,1800952
2934936,6475159
4269944,4763186
6005375,2693435
2878000,3461229
186234,5974601
2656612,252398
1652390,1349424
3157185,6117798
4608236,703144
4677297,3260092
2594159,5304111
150862,582574
4486808,6202689
5770564,5696338
1877277,682114
4773539,6407376
2024037,2072588
3990110,5273465
780165,2862195
834609,4661368
4189094,3854271
6558779,3854271
2335216,147999
6307846,5541172
4227556,6351155
4126825,3043590
6172936,3168248
1600588,6080623
1600588,5158616
1600588,2939004
1600588,3729227
3729227,1385058
1385058,5158616
1385058,2939004
1385058,6080623
6492999,1136995
1822536,1772866
5001786,1526382
2509412,2463123
1598712,2087134
6281457,5365213
5253655,4759542
445677,3741495
1546330,4880610
457259,5663858
728095,2975329
5358678,3512080
5725967,3000130
4771220,2286942
4771944,2463123
4199033,2184245
4419290,3326231
3253706,990755
1004115,3521861
4187324,2172631
2545879,2348475
2322866,389429
482863,4476497
893335,4318778
3828041,5245966
5172439,5411574
2814320,1591904
602064,4758337
1490688,4875744
1628320,4176906
6151022,2286942
583211,2482555
5523553,5390799
1245275,5529906
5886580,3296183
2185285,3873599
2568797,4517490
6229147,6479166
2431690,2497322
2286582,2081441
1132491,1798287
922708,5371834
4771944,5558283
6359418,3969678
4232009,2401286
5720881,488786
453980,3004978
2996067,4820389
2463123,5224947
4126090,3984218
5411227,1146183
6303350,5923422
523789,2764710
5919861,2624885
2983439,4848081
2088558,582574
595952,1465049
373651,1276300
3004312,6163902
6565057,1419357
1267301,702130
4044296,4516903
806746,3449193
4415452,1248275
4280405,3869976
2328115,160505
916417,4922942
3456829,5056056
3866803,327262
6239079,3161160
3795974,4165594
3644718,5124421
999642,1310711
2791716,860361
1584488,1136995
3160263,564302
5721984,972808
518189,2286942
4855581,2811337
4143146,301764
5478595,3423965
72066,5083397
922708,4910290
3382618,1055743
5233607,3472228
3837374,744331
2954213,3394367
2347594,2665568
315841,1170643
85925,2863924
3536053,4526603
2949964,3034626
4409533,5908500
778749,4523512
1852520,1015371
4466322,667185
3712408,2886448
837665,3100545
4593761,137709
523789,2908277
2395203,2624885
6402191,3007590
6402191,2420712
6100059,3052280
4428760,346758
5961605,6111289
3731529,6111289
1662622,4855629
1430229,1039517
2740677,1555836
3202895,5264834
5965133,2403209
4487133,158326
4196825,5688724
4514264,676166
6259417,1463836
6443949,3165163
2229289,6039777
655327,4954419
3410265,1373307
1565565,5358726
1520542,4485415
1600588,5575790
5575790,4025123
1385058,4025123
3157185,882450
5248820,5720881
6467958,5574119
2519484,2184245
1919577,6113982
728419,1046601
4808250,6364921
4108704,5832913
4643823,138631
2685749,1887796
2112146,2685749
422133,676166
2763519,4451649
4979381,730701
2520181,5933345
2031571,2114083
250453,545245
4309786,531273
4136168,1651465
390504,2286724
5997566,1544560
3397275,3810482
1975742,163756
3439135,1146183
3952654,64462
1607488,1330404
1460002,4162971
4808250,3064812
5051795,1439321
1565565,4227488
4036936,5445969
3684883,1877277
5918608,6241122
4089154,3678836
3939438,4408592
3774654,2357394
5253655,359799
5543118,6229008
5531874,346758
2250955,346758
1839797,5450366
5569339,4706837
2650739,2854001
2654587,147999
6513781,1466643
6374030,5358726
2706442,1910933
3643327,5399615
6442012,5540242
2321439,3855560
1056526,2366526
1028140,1150556
3479141,5489832
945002,5628602
1601782,4443350
4579662,252398
6236142,854788
2431690,4517772
3373875,1289590
147999,3855560
2286582,3574034
163756,370181
4855581,1645323
598498,364266
5912721,901970
2663054,6163753
6157358,909692
1493432,163756
1919577,30498
2468548,3907926
5418871,6163541
6319554,5670972
2469248,3974456
1150260,5004745
3586699,4204241
3939228,6299391
6500594,3206844
342065,2007911
4949158,4614160
714987,2328595
6166593,4922942
1328376,1117564
5599497,6323996
342065,3195940
6267830,1004792
3386412,6017846
3994447,4057078
564562,2701656
1555082,1175303
4922942,5688724
6319469,4107575
1962669,2462172
2180977,163756
6245949,1045921
4104582,123759
1061139,3833627
913358,6507117
2322866,5725078
4232009,1789591
4269629,3753395
3857741,2672302
4630497,260123
70324,970500
2117973,5418868
2463123,648863
2260416,586264
2420864,2348475
940276,2071558
4309023,5201639
4482376,211332
5986287,3321028
5002373,3586699
3536609,5923422
2565928,3722572
6177046,3100545
4475470,6407376
1415273,2155174
1745339,6233079
1634534,893335
4637003,1136995
5463251,3195979
4487133,1551526
2156572,5418871
3129260,6374030
111507,2212571
4280405,5958772
5569339,1411885
483785,2133542
1830537,2902912
3842964,6624689
233298,163756
5516380,4123834
4036936,5645590
4643823,5974601
962934,1529202
3413940,5636306
2024037,3161160
634192,1708763
2878000,6547720
3169417,6500594
667185,1630799
5421063,5245966
6492999,3497154
3448578,4425105
4143146,56621
2181845,882450
6030846,4024418
5747998,806746
2997380,4410078
5120377,2258683
3593022,4328973
4368132,1146183
2481843,312498
5734327,6146696
4014889,112834
3795974,5974601
163756,842904
5938206,4740311
5720881,3161160
3633680,1630084
3931811,4318194
5704189,2998824
5161563,4910580
628797,5529419
4250904,3268937
4790288,5773304
5478595,5175855
1722960,6259981
6291618,4440399
4517772,2451725
4517772,6418445
1882714,595006
3160263,3068204
4921837,1661300
2333735,5215661
4881246,4375494
4036258,2279802
5338203,2759209
4697485,3964847
5018090,1072678
296133,1190210
2283275,3684883
1864114,4572236
488368,6319554
1230576,1282589
1789348,5068480
3594599,1910933
3293866,20639
3293866,6584323
3293866,562207
2490740,912224
196818,1455344
910983,3101833
6231458,2351228
5925111,4472330
1494735,4604564
3477566,4753515
6494495,2954893
4274154,1310711
781320,3052974
1975742,1509683
2716891,540646
5153097,5542394
3964054,1490688
5547392,2598618
922708,5024222
26306,2096892
2682152,4324212
597652,3170435
1630799,5552498
6156590,539655
2283275,5983383
1431657,114776
3115405,6056052
3115405,4611959
3115405,2146304
4763186,453236
5973198,1310711
1004792,5120596
3992977,5487828
1712010,4541412
3594599,587837
2859371,2258683
5894341,6049084
4485415,462279
2743342,511471
5973198,2701276
4637992,5160255
2489022,5263638
4303830,4225968
2582357,4249495
1194548,5518822
5427707,1555560
3361193,5987462
5403867,3189551
1416870,5769576
4840645,2418477
5201035,6365210
4014889,262282
3811407,1068406
2594159,2018649
457259,2819465
5509623,1747109
1785248,207914
837665,5457244
959536,1488577
4328485,4819106
3987138,6472356
4234725,2366622
26306,183714
6531341,5262064
597652,5091202
5963237,2008236
4475379,4100933
1627612,6559114
1509683,370181
4883939,2773194
3487238,4740311
4130720,2257661
4840645,6219736
1493432,1509683
3585172,4103021
744137,4604564
5418871,476206
3647680,3952654
5135676,5973659
3833627,782496
35333,3296775
4714474,6184327
4731275,3510404
5120377,2949964
598498,6282517
976914,2397668
4608236,6077310
965699,3759133
1429614,3490781
5106705,4429457
4604508,3104813
2335216,1673369
1987459,1929518
5201035,1691335
4116529,5637791
2051922,417254
2180977,1509683
673835,5371834
4074455,2715120
3617040,6080739
297407,3535564
3406509,3787530
3909031,6467636
4961081,3391500
2886448,4176906
3293866,918728
4130720,3722572
3984218,3508495
1625587,638198
3586259,2761458
1853797,132538
4608236,919992
5600254,4601337
3684883,5433049
5720881,1466643
487470,3472958
4154904,2331946
3356183,5208087
6156590,2627358
1216076,5888675
233298,1509683
1413545,5948932
714987,1311133
4963602,3828414
316424,5587128
296133,2859371
4417738,6057992
5086541,6046046
2322866,4625539
4447615,3370141
3424467,2737343
1739979,1467812
6580061,4347842
4309786,2983439
2667730,444126
1202276,5836002
4807201,2424536
2598202,1455066
3298235,4749848
827997,1979314
4123351,2810666
6541699,5675073
6541699,6319665
5808295,3632974
1374880,2934936
5513591,2715120
6192636,4915414
1506594,4488631
5418871,1689467
1004792,4318778
5516380,3058202
3984218,773238
2131241,6602217
2455891,984922
74610,2054513
3157185,3535557
2552898,5489349
6239079,4144205
6321633,913478
4660973,886057
4977014,725453
6527883,1783033
5253655,4751044
1552801,137709
4512160,417254
6602217,462279
5554611,1555082
1494823,2993276
6417103,3952654
3952654,6219445
5056056,1519948
5478595,5931412
5643993,1631229
4108704,6410758
2844367,272738
3565386,364266
5696338,4142136
3117553,2175905
6299248,4165594
250453,1848404
4982513,2155174
2654944,5667768
1815238,6068613
1755345,3699417
4244524,4506375
3477566,5287708
5793562,5008046
4815380,4817980
2301104,1403965
2121114,5401616
4434998,6239164
3545964,3515690
2604531,4046944
3821516,1646177
359507,2152478
3370741,4958161
3370741,3766371
6177046,819104
2392783,138209
4163259,74610
3797119,1594713
1594713,3394367
2960402,4523512
3199605,524584
6160490,196019
4912327,616693
2004948,5081909
3337071,2859738
3533330,4754531
5078867,5807569
2706442,5259397
3774900,183431
820610,1929792
2029375,4186221
609555,3619436
586524,5489832
5318602,5113219
1494735,262282
3675393,3324104
1386964,4415452
4608236,4103021
2446415,4226200
2972989,3692983
2180079,3535564
54127,797710
2283275,5125228
1089493,143524
3130932,1317126
4014889,5670333
530635,1316136
4036013,1262731
4831089,2286477
3987138,1317969
4313188,2751689
3812956,544531
6442635,524887
982158,2280381
1105191,5312579
671865,4863436
3576913,3825383
4924403,5832913
2489022,2715120
2571570,6220559
3585172,919992
6267830,3386555
2841607,509168
2409811,5653634
3647680,4953554
2765722,3927902
5240493,2766871
4126090,5413985
138209,1611120
648863,4848081
6623675,794708
3373875,1274482
6126116,5634914
568100,3992977
6204376,5359658
5135473,2806907
882220,4278072
5584251,1401606
3171541,2558806
4440389,1529202
2768562,4279470
2667118,5524726
6399929,3626334
6373900,3130932
6176306,3762333
3837956,2005592
2170601,5081909
5173811,2071558
5209180,1902824
2399314,845601
2497322,2451725
6259417,2381076
5264689,3718536
1913060,3943130
2714616,2327550
3931811,2744656
3204228,1772281
4428760,4307940
1494735,4910580
3293866,188374
224876,2008491
1089981,2360483
1559813,3213238
703116,3042380
4848081,1673369
939139,742974
5318602,2424536
3811376,2925376
6585119,2925376
752920,3789408
5652016,2327550
3585172,703144
2852232,4763186
4396076,6565057
2656612,1509683
827997,5991927
3003113,4362797
961144,6407376
19191,2258683
5480544,6109816
4635998,6479347
1219778,5547392
4280405,4220241
1630084,625999
5130715,2884068
4054920,532229
4054920,5410789
3684883,2533852
1031656,4773539
5447461,1666961
3078938,4397163
3856016,444126
1506594,6239974
1864114,2496600
6527883,2716891
4448464,5446559
3157185,2654587
3160263,3374905
1366094,5598104
148495,5598104
1918600,3275612
1774952,1494823
5823798,4443214
5455657,4925387
4284902,1956681
2911891,404429
6219445,4953554
2316136,5371834
3740969,4278072
3189551,4022111
2250955,4307940
5531874,4307940
5590543,634192
3688197,6091914
634192,2773194
2998879,3547667
4296862,6341328
3692488,6190823
650946,3795974
4252324,3055193
4796109,2634226
6355896,2746755
1192043,3907142
6507117,1339246
1555082,1262731
5146164,6088677
2740677,3416353
3951413,2736543
999642,5227907
527554,1652390
663394,6091396
4802597,6017846
2904542,2412840
4269629,4669031
6292161,4168253
4014889,392965
579463,1875319
3819868,5522432
421447,4140965
1432103,17992
5572460,4622157
2485396,4773539
3361067,2175357
2654944,5358726
4196825,818541
3647680,5844670
4749848,3457540
2954213,6191707
121675,3760116
781565,4214601
3037670,5773029
2328115,4368833
655327,858910
1401606,364721
5547392,4674941
4103021,4186221
3470733,938342
3123475,5173811
1105191,2737343
2229289,5782220
4101067,4507397
714987,2533077
4347814,876987
4831089,674949
1114455,5778163
5387495,1116382
5144442,1317126
2436444,1098687
6091396,2357394
975953,83415
2481843,4238415
4274154,5835477
5264689,5605550
996158,4691697
6381914,3289239
2676232,3041857
896323,2061676
1550077,2406527
2474413,6421564
5055829,3535557
4993739,1190210
357808,5831804
763005,3872021
1801312,4948838
4528266,5669327
3029022,1317969
3218428,6049084
3898321,4307940
4029625,2658634
6046046,2091918
1250257,4845075
4510067,1990279
3237921,5229503
2568797,5188990
1464878,1035536
1429614,1806341
391359,6061881
1877282,1466643
348696,496175
886051,4324212
945002,731611
530635,5908500
54237,636224
373651,709388
3170435,6220739
6292161,4222980
3220700,2002510
282180,4472330
220890,4176906
3261570,5751300
238753,6389007
6046046,2478487
6498074,2485396
2485396,6407376
224876,1268838
4306259,5125855
390504,2002510
503937,5079967
1599116,6345698
5478595,1224210
3692488,5336754
6217282,3410733
3052280,698835
1493521,1045391
4409533,3026030
3325557,5675073
171944,121675
1625587,524584
5018090,5572460
4648474,1891856
1114455,1571229
5695047,4623817
4111017,3508687
1594713,2091918
1107798,5287523
3526342,1132491
1893267,2746755
6363320,3923154
1400575,2258683
5844670,6219445
1455344,1050162
2695608,1531682
3849688,260123
2582601,4202694
100920,2088558
4328485,2676289
4653791,1213212
2107424,6391084
4111017,5835477
4089154,3846866
3199605,2508464
1601782,289198
2149913,5807569
961144,1031656
569382,3737816
6467958,1545107
2044905,4405617
4994258,5112246
2026162,2229289
5818969,1231856
4368132,151784
5547392,1755345
3211305,3981856
1311133,5599589
3890996,6077310
3533101,4285604
2564592,4123635
3546732,4204241
3856016,1747755
1597146,4536206
4536206,861840
2069452,3944395
5688724,2033006
4749848,3267920
5418868,121675
509168,6006165
3382618,1716048
3170435,138631
717838,5773304
2838312,4526138
5706007,4001289
2716891,5757376
957978,1538922
6153159,2489022
6363320,5834834
634192,4298453
2751689,5729714
3833627,4397163
1785248,5649389
539655,4385658
4135261,6592171
1266706,1469679
1552567,2701276
2844367,2614951
3964054,4961715
1074684,2088649
1550077,2937457
1839797,97791
2747850,3720528
4036258,2013023
2306051,3392770
143524,1741877
1222652,1949679
2594159,693163
2814320,836903
6532496,3928671
1552801,837790
1180446,2099847
3890996,919992
5478595,6029471
4485415,1378335
4106663,4408592
171944,5381531
2294913,1476130
4993739,1882031
5410300,4592552
5144442,3130932
6321633,3722859
6335463,990755
6145721,1766083
6046046,3521861
5229476,4104754
323461,4274154
5765001,555201
3439132,2455891
4303830,2930521
1623842,5478213
1623842,5458745
3755705,3490781
3574034,169068
1213586,893335
2170601,2291204
763005,194442
4318194,2508464
1494735,392965
5488783,2736543
248277,915942
1785248,6472058
3090380,1432643
404429,2116539
5794733,5025402
920790,2335216
4022688,3525654
54237,5446559
5389732,2508464
5120377,1882031
4410078,5673062
2408066,3737816
1785248,347920
4143146,2786420
433730,4330005
1023200,347920
2409811,5920261
5753290,4362797
2456574,2730440
1864401,2069183
4770955,5599589
342629,4472330
160330,949985
1231892,5418868
388505,5309248
4552780,4085834
2033145,5477657
1235237,3916284
4067492,1579243
4309786,794708
5584251,5177517
5221243,1863479
3418502,3130932
1526382,1953829
2185893,3370141
6565486,1786002
2316136,5263638
4808250,6447736
6032325,2627358
4840645,4538529
5845771,2744656
56621,2734663
3512857,1418216
297407,6537896
1267301,225675
4036258,1005155
2176497,797710
4116529,1764947
3687127,5262064
5725967,1432134
171944,3429492
4130720,4237870
357808,3037599
2456574,5507492
2739531,818541
5172559,2582052
526642,6299248
1089493,1010595
4089154,4255373
4062891,5150205
3898884,6308815
3525654,6411791
2706442,782496
4052471,918281
6236142,3211305
1031656,2485396
4475470,2485396
1671985,858910
3003808,433730
6299248,1127763
3890996,4103021
6293865,4896247
196818,6158232
3216222,6018738
4060379,5479755
5569339,1046601
3123475,4507397
1864114,5077230
2852232,6215273
999642,3822105
564302,1531682
5941813,404429
654662,5519114
5977000,3759755
6293865,3054765
1891856,862749
9944,428319
26306,4532246
6156590,4596118
27793,4672433
910983,5354351
5354351,742974
1004115,5778163
5005349,4024944
2973362,4101095
882220,4153723
4416639,56854
17735,4726019
6176306,5421063
844737,2751689
5747998,1017270
3933437,3410733
5253655,5868379
4863256,420405
207507,3791264
814775,4202694
801284,3090960
4130720,3685418
4648474,1268963
3433697,6224353
2594159,3407190
5421757,830617
5161563,2727705
262282,2727705
5184153,2618800
3130932,3472228
5725967,4690694
5533638,5464598
4103710,2998879
4001214,6536086
4912327,5352966
2149913,2937457
5725967,2411217
5947573,6256465
2051922,6260486
2170601,872458
3037670,2248507
5510428,2433840
5269735,5273465
1465406,3272775
965699,6271636
4790459,910983
521045,3392770
5827317,4623292
3414997,3307152
3846800,4161549
4330005,427666
1190210,5263638
54127,3207680
1601782,4852707
3231362,3995914
5078867,2939597
841346,3624769
4835726,3323755
1712010,1417157
1229071,5598104
6114942,6610663
3797119,1004115
1464814,5600254
4234725,3239760
3525654,5173706
4996216,6399929
3204228,838252
3923154,2925885
1432643,3923154
2716891,5636128
138209,3587699
1273633,1953829
5264689,5565754
4104754,3384859
4485318,4991196
6411791,3655153
1625587,5389732
1387820,157011
4065374,1010595
1205656,271106
4227488,6089405
1322586,3647067
5264689,2248818
5455657,3872021
259235,3872021
4531978,3872021
841346,4796144
541447,194442
5230356,4598184
6599585,4867397
6296062,2405307
2072439,889104
2706442,686141
6005375,5956464
3321415,1481888
6126116,444126
321112,2549164
1565565,5876533
5609894,3215979
376020,242398
4140965,2377318
806770,4034317
5010109,6484553
5907433,1598775
5174858,234166
918281,6419749
598498,1113743
5253655,6415342
3614102,3168248
3791264,308695
5963237,5912721
2723103,1317969
6056052,1419492
4611959,1419492
2146304,1419492
2791716,4182362
6089405,6594831
2471266,5157646
3090517,3034504
2160019,1903826
655327,2734663
2051922,5215661
5235054,4923176
1056526,171944
5365712,1322586
2260416,3757420
796486,1901139
4653791,1285666
1051835,3963216
1213164,5173706
5418868,5381531
1713484,6376320
1217525,6549643
2092830,1875319
3052369,4968178
3984340,6057449
5444122,2667730
1349139,4284648
58988,2517721
4313188,6495386
4356434,389429
6294333,4979381
6248875,4139430
6373900,1630084
2247383,2054163
2145486,5209159
5168240,577215
233592,5479964
3590070,5176436
5240493,3229441
2802929,2233349
194442,3043590
3795598,5832913
453980,5832913
473265,514378
6321633,1286928
17992,4723397
3220912,1213212
1627612,5324648
676009,5214514
3660143,2851003
6315213,2405307
5253655,4737168
2852232,1913399
5172559,5229503
6070745,3529175
6192636,4670857
2558806,2451725
2946553,3384859
2420712,4364290
3007590,4364290
1409529,5324648
196019,5763837
6156590,3623718
665770,3101833
3530793,4487766
5172439,2620327
4821950,667646
4258403,3209360
2469248,869964
1776767,6153159
1776767,4910290
782496,3078938
6335463,104085
2320057,1550744
4976823,5533080
390504,5478761
1544315,2333918
1887596,1790561
671865,1260123
5726795,5215661
559808,3756830
1170643,2002510
2659018,5568698
5919861,3487238
6083051,140717
2000809,104085
4143146,6345894
4181602,6357935
171944,3760116
3123569,3894155
4326277,1639670
2620843,1840207
2620843,6142028
1578787,3331816
4957488,700906
2097279,6215273
3456829,3518791
3231362,2986530
862749,1268963
4637003,3529282
5097890,3204115
1914568,941336
5253655,5886252
936251,2054328
4146025,2763519
4531978,4126825
4799136,1921333
4022832,5713472
3913727,5539738
1826047,4973860
5277611,2050622
1494735,1017270
3792598,43710
4672433,6172936
5811106,823260
5055829,576759
4912327,4015225
2291204,6265989
4503476,4282086
2044905,6389007
5201035,628840
4240667,314742
6224353,1929680
5137228,667791
259235,194442
2111586,2331946
4356434,4625539
2904542,5440554
6466579,4085368
5621777,5519114
2042577,116064
3451724,984747
4333162,2840200
4536206,5821190
1218776,1531682
6039777,619411
503620,2042577
4052710,3099510
801284,4927051
6442012,1228127
3100545,6467636
5590543,4001214
379058,3022599
5135473,5437545
388505,2124378
415170,2302216
3171541,4560310
3083293,5560747
2344738,2750261
1301109,4832875
4324026,3511234
3789174,2773676
415170,5293306
3222498,5850137
3171541,316839
4167009,4882724
2806573,1088572
5288843,4673926
6186333,4184185
6379675,2406451
3222498,6601650
5797676,5378950
3350703,5055919
1215744,4161900
4324026,1560895
2934272,3869428
5928482,1329241
1306248,5524726
403163,3944395
1769933,5249613
837790,1892151
2768562,1883570
3853779,6070745
5643841,2960328
5547392,104085
814775,4604564
3909031,5409076
1089493,5469087
238753,1611019
4002655,4497469
3090517,881287
5478213,5458745
945002,2331946
6312207,3693445
160330,1853797
2954893,2385756
6166593,4196825
2180977,4730361
5688724,3399481
2296185,5776436
6302771,4948838
465999,398901
1713484,2118081
5209159,1554031
421447,2563445
2954659,6565057
4840645,5773304
2343279,4196825
6236142,3470733
1774952,1630084
1599116,5047806
5725078,4625539
242398,4841886
2241072,1213212
5118084,3394367
100920,1638581
4510067,4385822
3969434,1902824
5264689,5192190
5706007,3926016
2764710,5503627
26306,2008194
6401694,3052280
6156590,2582040
1010595,1741877
6270746,5474722
4207521,903615
5269735,1068406
4385658,30987
598498,1083351
703116,178803
6381914,5263923
6531341,6467636
3199605,5543121
3885811,6351155
4598184,1062640
5496566,2624885
3755705,3386412
3902530,2185893
598498,1205354
4108201,1318834
922708,6153159
3415799,5468673
5835477,5810654
1671985,2786420
5018205,194442
2704177,5150205
2704177,4381100
4443350,665770
757363,6166593
882450,586524
3480189,1455344
940018,2746341
3164557,2225220
6592171,889104
3467256,3366980
2436444,1324433
1559813,130653
2739307,1648743
3712408,4096598
4684305,5246160
5529419,6220559
4559069,1973132
4106663,4625539
2476009,3052280
4858651,3497685
211688,1425442
4815380,3170301
2511976,5135676
3002842,3578630
6265989,872458
965699,3828041
2838312,5123421
1137552,834609
1611019,3895602
5042611,5302040
1638581,30987
4375826,3938962
2328115,6096255
1105191,4867964
3686409,3521861
5465030,6207897
142595,5442923
4771220,4730361
465999,6626435
3546732,1885416
1962669,4616750
6010160,692580
6010160,1092019
5078867,2871269
3409772,5306197
27793,4948838
4957488,658868
1597146,5456778
5456778,861840
6056052,4611959
6056052,2146304
4611959,2146304
3000130,4530282
2028080,5062579
5290577,5258813
4324026,3170162
4807201,3394367
4187211,1645323
5545515,846708
186234,6599996
259235,3649104
5455657,3649104
5951752,4593761
963857,2227254
1987459,2069452
837790,908213
673835,5767581
4487766,1455344
3856016,6166593
6299248,6172149
2988132,342633
4996216,5560242
5586306,1118930
5444122,4886779
3898884,5912721
3979454,1127470
1261447,4405617
2010805,1798152
6469366,4540731
2887948,3602788
6306217,5991919
4434998,4541416
806171,3088875
526642,4100933
5761365,1207062
5196379,5785246
4321227,56512
5253655,3433573
2527374,1540575
5725967,1895684
5135473,4958604
5568698,5070140
6321633,5306076
6039852,682114
2656720,5172559
4139889,514378
2973362,2691267
5459597,4900754
1180446,2069452
4613103,3101833
4544871,2050622
4808250,6623675
958453,5240259
4116529,1659241
1662494,3633392
2366109,619411
4443214,5068480
5811106,540646
6585119,2335216
3479641,1774952
87703,4531978
991929,6361062
2247383,5740336
5509623,555201
4684305,3384859
5729714,6495386
3533330,5256928
703116,2819436
6158232,4896328
3792598,2168857
2247778,3759755
5190124,3206844
916743,5977000
4510067,2253892
128755,1068406
922708,623639
226545,5093448
5081909,6265989
1378335,6190823
750397,1545143
1717651,5520426
253926,5042611
342629,6207897
44223,6527232
4108704,3004978
4671298,3647067
4637992,5693610
5357230,1004246
100920,2978132
2334991,3130932
1567957,4374953
465999,2360483
465999,5864563
465999,1262731
1574788,5907449
940276,75080
6470832,5235054
6267830,587837
1864114,408433
5157646,1163367
936251,2051978
3866803,3103813
3467256,3182771
589008,5302040
2972989,5177517
2149913,5002506
54237,2184783
6039852,222660
5174858,6392180
2859005,2582601
3077746,988099
3692488,605532
5273465,4120901
39404,1880334
6355896,2327550
5822163,3828025
138631,4623817
5441323,2005592
4948838,818474
1839797,2608791
676009,2761458
6293865,4531323
2761881,5909295
6281457,5353625
4622157,4294382
239355,3619661
3037670,4820389
2625018,5933140
4846847,1708763
1136995,3209589
4840645,1929792
6065889,2986530
1227596,2548311
819104,6467636
508314,5091202
987086,2377318
2026162,1803718
2028080,4743714
1865699,3762333
196818,1050162
945002,5366560
5725967,4846727
5516380,5551141
6235701,5617758
5880701,4106663
5306197,6117979
3137631,6117979
1460002,3700257
496175,3887955
2787336,3734429
4910580,2072494
2061676,5786235
4101095,1068406
1004115,2478487
3533330,2665802
6352851,225675
2648167,5479755
2695608,4058295
614947,5261682
2552613,5872385
2444696,4843694
6227951,6484553
3676779,4103710
3160263,5596566
2704177,3490781
3138601,4703689
3348675,4096646
527554,5177517
4227488,5135676
54237,1106963
3994447,1941022
342065,3157036
6227951,392965
2571570,2248818
1638581,1437416
2705046,1571416
1063123,2791302
1150260,1773426
3029022,2582052
1577210,4626239
3628742,3331816
1578787,3628742
4957488,1004642
1004642,5459597
5242423,5459597
5242423,4957488
3382859,6302585
6373900,5328774
3231362,4754200
2604531,6230305
2604531,4617384
2604531,3739617
44223,5688724
3963216,5401224
3382618,5435525
2939274,282180
2946553,1163367
5172439,1066773
5725967,202988
1839797,1323833
1430229,6351202
1601782,5905543
901970,1322586
1349424,3410733
5469087,1741877
4317547,4308986
3479641,3644648
56521,5625499
1464878,3162138
5991249,4426057
1991621,3979454
2427820,2355583
6419749,5544545
2533077,6299248
6412251,3384859
1194548,3910287
3795598,6037064
6549643,3052163
3448987,5901143
4532246,3132572
1545143,3101833
2582052,5229503
30987,770154
2841607,4421832
378271,3073674
5517262,1661441
6494495,2960328
4255903,2331946
1431657,1552801
2117525,5172439
3231362,1660268
4496350,2179764
5340391,4248485
2131241,5365848
