vertex1,vertex2
4036258,2117410
4036258,4713828
4036258,2321357
4771220,2286942
4771220,163756
4234725,4651811
4234725,226597
4234725,1557143
1559813,6347788
1559813,2092830
342065,4034802
3382618,4961716
6156590,1162130
6156590,2627358
6156590,251885
3590070,508314
3590070,5948912
3590070,3263803
6204376,3306611
6204376,4901928
6204376,6466468
1506594,2668072
5496566,250922
3738107,1190177
3633680,1774952
3633680,5091202
3633680,1002439
3759133,5245966
597652,5091202
4760876,6061372
5318602,4255903
5318602,3394367
2551705,4451649
5118084,3394367
5332924,2148752
5332924,1790561
4044296,2734663
880273,4875744
880273,5472801
1340215,2747204
2008194,2324307
655327,6431441
655327,2786420
1749171,24670
1749171,4964374
1749171,2462772
2859295,1429614
4960286,1020266
4960286,3566093
6431441,403076
3643327,4309786
5989489,2665568
3640594,2891952
2747204,3451724
2040391,3762185
2040391,4275893
54237,185717
2739307,1035536
356973,1774952
2768562,2054328
3150711,2132183
3150711,1437595
3078938,1537511
3848517,5245966
5744158,185717
5472801,1544560
4982513,3566093
4982513,1020266
250922,1429614
5589602,5245966
3383820,3787530
6382007,5628602
1544560,4875744
1544560,670285
1733193,5810654
731611,3394367
3394367,5366560
4267141,3885811
2283275,4609889
2283275,2484267
4375826,5631349
4375826,404134
6145721,3418502
3982104,5076066
1390290,3101833
3560611,6565057
5636306,3712408
3712408,6162658
2131751,3101833
6484553,4604564
3908221,5076066
1545143,3101833
6259981,3101833
2107424,1984838
5248820,2184245
5240259,5688724
5688724,220751
2212571,4737558
5253655,4759542
5253655,6450791
5253655,2651253
5253655,4578529
5253655,2937484
5886301,2754591
4482962,1584488
4482962,6492999
3916284,2377318
1432103,3196529
1552567,2701276
5761154,5349258
44223,1531682
511471,2233349
2024037,5509715
1415273,5509715
2227254,2701276
846708,5509715
1050162,2382372
2701276,1790391
3160263,2626057
3160263,5590037
3160263,5682129
3160263,3521398
3160263,2172954
3160263,5978393
3160263,5008779
3160263,2193220
3160263,5701720
3160263,622477
3160263,1722497
3160263,4310856
3160263,2553648
4280405,6236537
4280405,2150349
4280405,1699610
4280405,3869976
4280405,378762
4280405,1939778
4280405,693315
922708,3647338
2716891,4927051
2716891,1877854
4347814,5471360
5227184,6531948
1306248,6319554
1306248,5622785
5441160,5471360
1273633,3632974
3895602,4979381
5919861,6005375
5041521,6302585
2334991,1343989
5083397,1724317
5471360,4927051
4052710,74610
2329570,6302585
74610,1901139
965699,4837474
965699,4941081
965699,1547565
965699,711036
965699,4788713
965699,3791118
3856016,4149859
3856016,6527232
6527883,6302771
628797,1803718
6030846,474208
4018691,5452098
2509412,2463123
2463123,5224947
2463123,5112246
2446415,884748
474208,5452098
6599996,5974601
6303350,5401224
2862195,6572910
3260092,5389409
5695047,5974601
1374880,6475159
1374880,2934936
4643823,3828414
4643823,4100933
2596494,233298
4474048,1051551
4474048,5549064
4474048,4257676
1852520,3702984
1852520,2623651
1852520,6201411
5569339,4976705
5569339,1871047
5569339,4706837
5569339,6079710
4771944,4282086
1783033,4963212
6354878,4559
823260,5590543
823260,3090960
72066,208405
72066,4126140
5726795,5120596
5806972,5468769
3574034,5782220
4321227,56512
3889557,6036065
3889557,1173500
4611244,2833121
2706442,4397163
2706442,686141
2706442,6385274
5342102,5120596
316424,1708763
6036065,160330
192767,2237685
192767,686141
5747998,5973198
2897161,1490688
920790,4282086
1538922,3678957
1538922,17267
1538922,3059213
6291618,3647067
2115114,984246
5599589,3828414
5599589,4100933
1051551,2155174
233298,4964374
233298,24670
2913054,5524726
2118081,2408066
1958921,2166634
1958921,1670649
4963212,4379460
4841886,984246
4841886,2833121
4397163,5259397
1292070,3168248
1708763,4413806
5444254,5468769
1490688,463803
3472228,1630084
447383,2482555
404429,4408592
404429,2116539
404429,6321732
5259397,3090960
2408066,1310711
2408066,323461
1268838,2904041
4559,2049499
2482555,301764
2155174,4257676
5120596,4318778
3984340,85996
3984340,941336
714987,526642
714987,6172149
5517262,2663054
5997566,56621
4269944,453236
2111586,5778163
4677297,5471363
4797820,3470733
4797820,3898884
2597963,4674862
6543719,4222980
4807201,4024944
4467230,5474722
4001214,4006977
4001214,5906379
6032325,703144
6032325,2099847
719221,3157185
2455891,3586699
4222980,4886779
1464878,56621
1305559,4674862
4006977,1939201
2773194,1028282
5778163,3176147
6610986,5471363
3176147,4024944
3359806,5471363
818541,4886779
4405617,1028282
1853797,132538
2335216,984922
2335216,132538
2268181,132538
4166422,1939201
2878000,1248275
5862225,6230728
3800640,6076426
4683418,3737816
289005,4954419
289005,955831
3760690,4705793
3409772,6117979
4760876,4750195
6470832,3824602
6470832,5240473
6470832,712014
238753,730701
1146949,1061108
6312207,5907449
3644718,4368132
955831,2179764
2627359,3052611
4443214,3941107
4808250,3064812
676009,1615576
6424194,1248275
1671985,4954419
3362776,1503110
1261447,730701
1261447,183714
3215979,5652016
3215979,4415452
3886624,6230728
3052611,3487238
1624507,4670857
5951752,4062891
3586259,1615576
3140565,6267830
3797119,2656430
3797119,6406076
6026024,4705793
1687327,4705793
3774654,1526382
2810666,5522432
2320057,6267830
5533544,5907449
4415452,1248275
6076426,477542
1622603,4750195
1017270,3737816
3064812,1615576
3908221,4248485
2746755,1351411
1839797,1691335
4948838,6467809
4948838,2799101
6299248,5319304
2328115,6366319
5135473,3164557
6507117,2707075
4217392,2248507
1785248,1834931
6373900,2993276
6373900,1194548
2859005,5353797
2859005,220751
4538199,4199033
6176306,3558047
6176306,1874322
4637992,4440399
4637992,5693610
3123475,5912721
4963602,3795974
5118084,3521861
6239079,4199033
3203276,3548886
3203276,5722045
3203276,3906783
3203276,3039868
6443949,6018738
3919896,1383428
2139795,4199033
945002,2091918
3170435,3795974
2168607,663394
54237,3161160
5744158,3161160
4199033,2184245
3795974,5240259
3795974,4028991
3521861,5366560
5706007,2429455
5706007,6102623
5706007,318730
3930480,1185814
4456593,4157382
5495246,5463251
3633680,376020
3633680,3910287
6580061,746810
5608660,1096986
3795598,3794139
2008194,5371834
2008194,190265
5463251,6060873
5463251,1929518
940276,5600254
1131012,4991196
2954659,796486
453980,3794139
6151022,2286942
356973,3910287
4074455,5371834
858910,2911694
3042380,1185814
282481,5600254
5371834,2258683
1571229,5841301
2786420,4961715
1962669,1534557
1962669,2049287
1962669,1486980
728419,5106162
728419,1529517
728419,5739680
1830537,4639725
1830537,3872644
1830537,295850
1830537,1414531
1830537,355126
1830537,4218743
1830537,2510589
1830537,483359
1830537,6026348
1830537,2769538
1830537,524839
1830537,414327
4116529,4462390
4116529,4348218
4116529,4043268
4116529,2128331
4116529,88599
4116529,1881699
4116529,4165364
4116529,4933382
4116529,4413854
4116529,3135908
4116529,6175229
4116529,2181871
4116529,4761868
3842964,4670338
60683,3699417
801284,3090960
233592,4500901
3382859,6486432
3382859,5444254
6041206,3643230
3536053,42007
5421757,4127052
1004792,686141
1004792,6385274
3952634,907675
2718780,4004058
3866803,2447580
2791716,3322696
2791716,1096988
2044905,4175885
2044905,5135599
2044905,2096892
2542475,4839663
5400459,3700257
1783033,4028963
2096892,1611019
5794733,3700257
1611019,6323236
1611019,316424
3614102,2833805
4028963,316424
4526221,3536609
2833805,540646
3536609,4954565
5189298,5327136
1088506,676166
5483647,3406509
5483647,1419357
1427916,540646
5227907,4839663
540646,6323236
2582601,4839663
676166,5099560
5666748,4274154
6162658,4274154
4047998,1156237
4047998,361383
4057078,4274154
4187324,296133
4187324,5120377
4187324,5513591
2026162,1310286
378271,3500485
1230576,2094344
1230576,6581024
1230576,2286730
1975742,2595752
958453,3330714
2436444,4034317
5089229,3451724
1552567,2227254
1552567,1790391
2719235,3741495
5086541,706905
5086541,4928634
5086541,3008950
5086541,5031776
5086541,1704634
5086541,5939906
827997,1979314
6245949,583211
357808,6212636
357808,478336
357808,6504501
357808,3824602
6505889,3113886
6505889,4022111
6505889,5403867
1340215,5974601
655327,1601622
6302771,2324307
3469277,2015816
1601622,403076
6447736,6007109
3216222,6039777
5720881,488786
474208,1318738
2704177,5150205
3741495,5433049
3741495,5786383
3741495,3744670
1877282,1020266
2088558,1638581
4309786,6117798
1638581,770154
4968178,1310286
4049542,1768780
2761458,4517772
2761458,99572
1191152,4503915
1191152,6434426
6422882,4523512
1318738,884748
4435594,2335216
4435594,2268181
220890,6442012
3755705,5150205
3566093,1106963
6099204,6442012
4405617,1768780
2335216,1673369
6442012,1228127
1020266,1106963
5969630,2015816
846118,3787530
5886301,2480544
2480544,3955397
2004948,3955397
1787137,1724317
5998898,4429457
5998898,1840435
5998898,559808
1840435,2189524
1840435,1401606
3217884,806770
2838312,56854
2334991,56854
5124421,1226476
4429457,1401606
4429457,2189524
559808,1401606
559808,2189524
4414161,5531804
4052710,1386964
1415273,5187133
1386964,1901139
1455344,2382372
1168036,89381
6293865,5436512
6201199,501580
415170,4916775
5496566,6017846
2551705,4916775
2551705,1032774
2111586,4255903
2111586,3394367
4807201,3394367
5092031,3762185
5092031,4275893
4255903,3176147
3439132,2455891
2455891,3640594
3640594,3157185
3373724,4669163
2760620,1429614
4272579,6610986
6623675,4503476
6431590,3762185
6431590,4275893
222660,4275893
222660,3762185
4275893,2533852
2533852,3762185
1429614,6017846
4509608,2848593
4509608,12324
1374880,1273633
1150872,5652770
922708,6565947
6292377,6364921
3811407,5269735
3811407,2691267
6335150,3099510
5856840,1273633
2571570,4561454
2571570,2286582
2286582,2366109
1520542,2420864
4313188,1051835
1051835,6517271
1051835,1670649
1051835,4324212
814775,4176906
4994258,1885416
3529150,3485967
5083397,4440389
3330574,3099510
4561454,2366109
1343989,3472228
4042236,138631
5888675,3386555
5888675,1546149
891988,4176906
3327608,6302585
5395644,6302585
5686353,1874322
1785248,6472058
6292161,1747755
2407588,224876
1197058,514378
1330404,476206
5418871,476206
6269194,5978251
1919577,4703783
1146949,5747998
3941107,2482555
5978251,1687327
782496,4703783
782496,5489349
5543951,5765001
6294333,730701
2349661,6026024
2349661,183714
6026024,2748726
1968826,5120596
1968826,2748726
6088677,5120596
2630153,6213881
2667118,5524726
56512,4954419
730701,2051978
5489349,5120596
4703783,5120596
1467812,6213881
5522432,5524726
2482555,5652016
5793003,370181
5732090,370181
6198810,370181
5078867,2149913
5823798,6117791
628797,1011278
628797,5670972
1494735,4910580
2385233,3296775
1789348,6117791
6030846,4909591
2509412,1114556
230437,3296775
3296775,3565146
3296775,2552052
2446415,3762333
5006124,5224947
5452098,4909591
5452098,3762333
5328557,2002510
5447461,5244871
5447461,2759262
630481,2238203
5024147,5923422
2454231,1185814
289005,6431441
289005,2786420
5721984,4534826
6344128,4848081
26306,417030
26306,2959509
26306,630523
1801312,1213586
1801312,4705793
238753,1798783
6312207,1185814
880273,5108282
2008194,1213586
1479926,3194983
1671985,2786420
6431441,2179764
6431441,2662724
1261447,3710136
6340623,3194983
3215979,1321471
4368132,1146183
2519484,5324648
2031490,3194983
4526603,6382007
3194983,331308
1017270,806746
806746,3449193
2786420,2179764
1185814,1102575
2665568,4070487
4705793,4561299
598498,2990008
421447,3004978
5510428,4230991
54127,404429
4996216,2148752
1218776,5688724
1713484,1628320
4760876,5248820
1388013,1490688
1722960,747368
1722960,282481
1722960,4285604
4611244,5042385
4611244,346758
2546336,864100
6236142,6291618
6036065,531273
999642,1628320
985128,4841886
6291618,2008236
3410949,1173500
2115114,1317126
634192,10926
5299745,5688724
5240473,5688724
2787336,531273
4963212,686141
4963212,2237685
4841886,1317126
5472801,2212571
4814009,2327550
1490688,1648743
4196825,4922942
2212571,670285
3679859,2357394
4267141,2401286
2028080,2136314
1222652,5230356
1222652,6543574
2490740,5073581
2490740,1772281
4581819,835738
5627791,1551598
5400459,4024944
5670333,4604564
4175885,4001214
17992,4100933
17992,3828414
2096892,4001214
823260,2172631
5794733,5778163
72066,6419749
5545515,2184783
5545515,2094987
5545515,636224
6543719,5920261
528925,5076066
2706442,6081345
2029375,6032325
2299906,6565057
5047847,1387820
4001214,818474
4001214,6536086
1387820,4514264
5272684,3410733
6032325,4103021
719221,4282086
2094987,3275612
3694544,3101833
3275612,636224
3275612,2184783
1493432,6198810
1493432,4331551
5636738,151784
1260489,5259397
2773194,1268838
3898884,3647067
3702984,6304355
5113219,4024944
4413806,1939201
1551598,3410733
3828414,499419
3470733,3647067
5999389,5076066
499419,4100933
4024944,2331946
4147179,1939201
4100933,2318965
5920261,4886779
742974,3101833
1864114,3857549
1864114,4247202
4799136,2385233
4799136,3786137
4799136,4638736
3811376,2255487
2462772,842904
6585119,2255487
6585119,4763594
842904,24670
3930480,3260092
5509623,2763519
1248755,4991196
3594599,2427820
2427820,3132572
4862386,5371834
4018691,2954659
2463123,4107227
957978,2954659
6126116,3134723
6126116,6527232
858910,4496350
6579943,1803718
3794139,3169417
3794139,3206844
3042380,3260092
3034626,5371834
5618336,1652390
5618336,2972989
3000130,2407588
3000130,2978286
27793,6108936
5811106,1072678
5811106,6389007
2366622,4674862
996429,4452368
2111586,3521861
4452368,4354094
4807201,3521861
945002,2478487
84045,2478487
663394,3359806
663394,6610986
2695608,818541
2163964,6610986
2163964,3359806
2071511,2819104
1611120,4547780
1611120,6547720
1092808,866465
671865,1744256
4771220,1437595
3909031,3525654
2026162,3819868
2026162,5529419
2026162,5622785
2480544,2754591
564917,1226476
750397,5963237
2716891,5757376
2716891,3908560
2716891,5970099
6245949,5187133
3111895,2156572
3533101,4976528
3499206,2918762
5529419,4968178
4060439,5471360
5761154,5275255
3895602,3101400
5183663,3654997
6005375,442389
5471360,754
5963237,4976528
4968178,3819868
1773651,3632974
3101400,4298453
1310286,3819868
4730361,6531948
1455344,1050162
4049134,4282166
4049134,3332499
4049134,2715988
5586306,1415273
5586306,559808
5586306,4429457
5586306,1840435
4240667,3386412
4240667,3088784
1565565,3129260
2978132,5349258
150862,5349258
1840435,6446206
4036936,4843694
4429457,6446206
559808,6446206
5973198,2701276
814775,2701276
6192636,3819853
5349258,5751300
3129260,5667768
1415273,2155174
1386964,3099510
3088784,5669327
432752,5667768
6470832,6470976
6470832,3242118
6470832,570203
6470832,5235054
6470832,209005
6470832,2343279
3560611,6076426
4847390,2746755
5421063,2746755
6076426,5324648
5324648,1526382
2714616,2746755
3908221,1526382
1032507,2746755
39404,3093101
39404,5921708
1559813,2374668
6321633,4190841
6321633,4429465
6507117,118502
1089493,5543121
5523553,5847048
4671298,854788
4770955,4042236
3800640,1627612
2859005,650946
2859005,712014
2859005,6406076
3760690,2008491
2740677,4879576
650946,3795974
6176306,1351411
1194548,1774952
1194548,1002439
4760876,4199033
1627612,4751044
4723397,1340215
4723397,5091202
1306248,2667118
5018090,3386555
1340215,2723272
3848660,6267830
1273633,5907449
528925,4248485
6424194,3330574
2859295,5150205
2181845,1885416
2181845,2630937
1114455,2091918
5722045,6267830
2908711,3451724
3052611,4825056
6517207,3150711
4133998,1324974
2802929,587837
54237,3566093
2739307,403076
5558283,576759
2462772,3150711
2960402,6026024
2262362,3787530
1865699,3787530
3330574,5652016
3150711,4964374
3150711,24670
5744158,3566093
5744158,1020266
2983439,6364921
1002439,2993276
250922,5150205
1774952,2993276
4979381,730701
74610,5652016
3795974,234166
3795974,4623817
5002373,1114556
5489349,1546149
2324307,4174926
4703783,1546149
569382,1733193
5354351,854788
6548361,5245966
5628602,2091918
3762333,3787530
1579243,4825056
2091918,2656430
2718780,346758
2044905,5590543
1501545,3536609
4679969,3700257
3886331,1419357
6355896,1040134
6041206,4915414
422133,676166
147405,676166
5444254,1419357
3248896,3700257
540646,6385274
540646,686141
4126140,676166
3802490,5534430
3802490,3537851
233592,445677
266799,907675
2597963,3019634
3546498,3382859
3216222,5421757
835129,4202694
4144205,3767597
4202694,6500840
4234725,3834086
4234725,4974217
3382618,4610491
3382618,183431
3590070,5147694
3590070,5729714
6204376,3589652
415170,2042577
5196379,2833121
1506594,6345395
1506594,625987
1506594,6239974
5496566,2624885
5496566,314742
3633680,1630084
3633680,56512
5543118,5925111
2934936,1185814
1801312,2748726
3659824,1630084
2551705,2042577
2008194,2051978
1798783,2349661
1798783,2051978
1749171,5604889
4398744,1538922
4960286,5549064
4960286,1051551
6431441,56512
4620016,4385658
5747998,806746
5747998,2911694
4255903,5113219
4255903,2331946
782496,1537511
3439132,4282086
2897161,1035536
2624885,3373724
3373724,314742
3439135,5327136
356973,1630084
1035536,463803
3275612,185717
160330,1289590
1051551,4982513
5411227,1146183
3689745,3762185
3689745,4275893
2031490,4559
5113219,3394367
4275893,5479964
5227907,5810654
6475159,1185814
2833121,3394367
3710136,2051978
4503476,4282086
3762185,5479964
859002,2054328
2054328,4846727
5135676,5810654
5810654,1310711
5135473,4662186
5135473,188374
1921333,4111017
3964767,5281749
6505889,4686787
2460118,4111017
488368,6039777
3919896,1355884
3919896,5468673
3994447,1228127
488786,2184245
4730361,6163541
1634534,893335
1839797,552722
1839797,5440554
2255887,6227951
3682939,1274482
4948838,69361
6227951,392965
1242529,6299248
2533077,6299248
6299248,3328904
3413940,3519437
3413940,3782120
3413940,3433854
3413940,6382652
3413940,3226192
3413940,2044800
3413940,3363536
3413940,1723794
2743342,1910933
3984340,6008508
3984340,6290224
3984340,1522357
714987,3365929
5517262,4532198
3856016,818541
3856016,4222980
5259462,5785487
5259462,1276300
6527883,4467230
3936484,6117791
4677297,5389409
2446415,4159192
6610986,5389409
4740311,6017846
6117791,1276300
2454231,3260092
4187324,19191
4187324,2859371
2283275,3356353
2283275,5983383
1230576,301073
1230576,2221984
6344128,2463123
357808,5634914
505187,2810666
2627359,2704177
4018691,1248275
4018691,3215979
1671985,4496350
3362776,3920442
1601622,2662724
1601622,2179764
1685911,3741495
1261447,3920442
3215979,474208
2704177,5951752
3741495,5335506
3741495,1739979
5951752,3755705
5951752,3800157
3113043,884748
3113043,6303350
669912,4496350
4496350,2662724
4496350,2179764
3755705,3487238
1045921,2015816
3837956,5441323
4047998,4927051
4047998,3064928
4047998,3039868
4047998,1156069
6364921,794708
4258403,1468253
4258403,3561525
4258403,5972777
4258403,611824
4258403,4510637
4258403,4782314
5569339,1411885
5569339,3148216
5862225,1488577
6292161,5240473
6292161,3824602
827997,476206
647334,1197058
3886624,1488577
5706007,584598
4456593,1479926
4456593,3280763
6005269,5600254
6151022,2132183
5160255,5600254
1671637,5600254
910983,5600254
5600254,1398129
2169887,3684883
3964054,2334991
3964054,5174858
5529419,3165163
5529419,3819868
5998898,1401606
5998898,2189524
2334991,5174858
4052710,1901139
6319554,5622785
1401606,2189524
2918762,6572191
250453,5966592
250453,430190
250453,717936
250453,4114142
250453,1759487
250453,4155218
250453,6515072
250453,1040000
250453,1342394
4936230,6355636
4936230,845601
2026162,2913054
4509608,876987
3930480,2168607
757363,4922942
5509623,4451649
2436444,1227596
1430229,2844367
1430229,4143655
3811407,5273465
6580061,4279074
4512160,5215661
1432103,6392180
376020,2993276
376020,1282904
376020,1194548
5997566,1490688
4474048,5509715
1552567,5010109
1717651,5146164
4771944,1853797
1194548,3910287
5318602,5841301
2571570,1946641
2571570,5945929
1396325,6041206
2978132,5761154
150862,5761154
1388013,3162138
4679969,5778163
3574034,6220559
5463251,5876533
4611244,2226239
5590543,4001214
3148208,3042380
5761154,5751300
6236142,3470733
5342102,2233349
3052369,2366109
6166593,4922942
6126116,3427383
4107227,2891952
190265,4174926
2954659,1865699
5973198,1790391
920790,2335216
3211305,6291618
985128,4024944
814775,2227254
2168607,3042380
6291618,4601337
6291618,5365712
6291618,6073020
6291618,1322586
2739307,858910
5963237,4507397
2754591,3099510
4672433,3908560
4968178,2913054
4747300,3168248
2913054,1310286
4723480,4922942
3898884,2008236
3898884,5068219
6172936,5888675
5945929,2366109
1574788,2357394
3910287,2993276
3678957,6442012
6007109,1173500
163756,4534966
2233349,5888675
1531682,444126
1531682,3485967
4670403,3794139
6579943,1011278
3248896,3162138
4196825,4886779
5474722,2863924
3470733,2008236
3470733,5068219
1411308,2366109
4174926,3132572
3168248,872020
3168248,4503915
3168248,6434426
1648743,3162138
1298325,5371834
3026945,5587128
3679859,5471363
2357394,3554217
2155174,5509715
2904041,1939201
2878000,5886301
5253655,3204144
5253655,2528406
5253655,2776672
5253655,5886252
5253655,5868379
527554,1840435
527554,4429457
527554,559808
1146949,2701276
3644718,5124421
3644718,3819853
5287523,4843694
1840435,3692983
3196529,3889934
6424194,3955397
5124421,4670857
4429457,3692983
2181845,6167329
559808,3692983
837790,4062891
4062891,5669327
511471,386256
511471,4703783
5349258,3279504
5349258,5203642
4670857,3819853
1386964,4415452
1386964,867412
2701276,3737816
2490740,717838
1921333,3415799
4581819,3913727
6373900,984246
6373900,2833121
27793,316424
27793,818474
5609894,1387820
5627791,1118930
4637992,1165117
4637992,1734805
4637992,5664511
4963602,3828414
4963602,4100933
823260,1072678
996429,2118081
996429,1310711
996429,5227907
72066,2184245
1003753,3410733
5545515,6513781
6239079,3415799
2407588,1268838
2139795,5468769
2706442,1072678
316424,2552898
192767,6537853
192767,6321304
192767,1634534
3170435,3828414
3170435,4100933
5653634,5946517
4064409,1973132
4846847,5967044
5967044,1268838
4226200,6513781
2118081,4354094
1118930,3410733
1611120,2647251
2972989,3410733
5259397,1072678
5259397,870491
4354094,5227907
4354094,1310711
4354094,323461
5468769,5281749
4028991,4100933
5920261,5946517
598498,3140565
598498,4181946
598498,3212947
3242118,5688724
5108282,2212571
5688724,5634914
5688724,5235054
1150872,6383720
922708,3324104
800644,1051835
1801312,2960402
597652,4042236
1306248,3351110
4044296,4545308
4044296,3650037
4044296,5512240
880273,3380092
1051835,5349615
1051835,501580
1798783,4979381
1481040,3225114
3529150,4923176
5083397,2947668
2960402,1537511
3330574,796486
3546732,1885416
1004115,6382007
796486,74610
1321471,74610
4979381,3710136
3380092,1544560
6382007,606209
806746,4176906
1571229,6191707
2328115,160505
2328115,6096255
2328115,4368833
5793003,2180977
5521988,2180977
5732090,2180977
2180977,6198810
5618336,3712106
5618336,1349424
6293865,5880701
6293865,2051020
6293865,1495207
6293865,2911891
6293865,1681343
1089493,638198
1089493,1741877
3000130,152120
3000130,3564447
5811106,4294382
3936484,1318738
2343166,5857234
4797820,854788
4452368,569382
1114455,2478487
6321078,1925
4096598,569382
3586259,4621703
1396635,1318738
4669163,5150205
5472801,56621
1002439,4362797
6623675,5002373
2533852,3787530
2478487,5628602
3064812,4621703
5150205,6017846
5043908,4674862
4674862,5969630
2775074,3787530
56621,4875744
56621,670285
56621,2734663
4751044,132538
4089154,3652738
5447461,2086648
4138638,1509683
4267141,3325557
4613103,3101833
2934936,3260092
6145721,3874414
2427820,782496
4684483,3101833
2463123,2654587
1601622,56512
3712408,220890
6565057,3779770
1051551,1106963
2349661,3920442
5765001,2763519
1618671,3101833
1023200,347920
4149859,1630084
4730361,347920
6475159,2763519
6091396,5076066
138190,3101833
5524726,1803718
5076066,1028316
5076066,1953829
965699,5994416
965699,4515826
965699,2924542
3866803,4716290
3866803,4218886
2791716,5432929
2791716,383493
2791716,6140438
2791716,5047712
2044905,4049542
2044905,4405617
2044905,2773194
6003799,676166
5055829,3535557
5047847,676166
835129,4839663
4514264,676166
1464878,3700257
679551,151784
3536609,4344942
6220413,540646
882450,1853797
1551598,3700257
1853797,3535557
421447,1235237
421447,4140965
421447,1714327
421447,5832913
421447,6319229
421447,6410758
6156590,4875000
6156590,3934458
6156590,4709432
6156590,3491138
6156590,4802374
6156590,182449
6156590,2564703
6156590,3806334
5510428,207600
5510428,6290151
415170,5312670
415170,484251
4108201,3373724
5496566,5938206
5496566,114776
5496566,908213
1713484,4384992
4824251,2327550
6005269,1722960
2551705,1747109
2551705,5312670
4679969,4255903
1722960,1671637
1722960,535351
1537219,1231856
114776,1429614
999642,866465
3833627,4397163
4255903,42007
985128,3394367
6041206,207914
3373724,3490781
3373724,5938206
3373724,908213
634192,630523
1035536,3248896
1035536,1648743
5938206,1429614
3848517,2327550
6257450,2327550
1231856,5153581
1231856,3221267
3740649,2327550
2323270,2327550
1429614,3490781
1429614,2452372
1921333,4202694
1785248,5649389
60683,2000809
60683,419972
801284,2407588
801284,5967044
801284,6321304
801284,870491
233592,262282
233592,5681272
4380393,1330404
4380393,131863
2366622,3382859
5691861,3536053
6239079,3767597
488368,5421757
945002,3536053
3019634,131863
84045,3536053
3708950,1206312
1004792,1634534
1156993,6365341
2454231,2168607
6507117,1227518
5823798,4443214
4217392,5773029
2859005,5636306
5721984,1271838
4296862,1409529
6176306,1032507
6176306,5421063
1789348,4443214
6470832,5031524
6470832,6508338
238753,1981561
1627612,3532567
1627612,5324648
2627359,250922
4443214,5168240
3848660,6230728
4808250,6364921
528925,1526382
3148208,5533544
2859295,5951752
1311133,3795974
1261447,1981561
3215979,4909591
2168607,5533544
1383428,4750195
6230728,3039868
6230728,3906783
3797119,606209
3797119,1004115
2739307,2179764
6260486,4705793
4526603,2091918
3795974,658267
5999389,1526382
576759,949985
1615576,6364921
2351003,4705793
6527883,6323236
6527883,1783033
2814320,1989115
2990828,5401224
1494735,2234649
310632,3296775
6030846,5099560
3082708,2002510
2509412,5560747
3296775,3611400
3296775,2201135
4582711,2002510
2446415,4226200
2446415,3927539
5452098,5099560
5224947,4282086
5352961,2002510
314742,4740311
4387588,6117791
2234649,6117791
127793,5327136
5586306,5998898
5586306,1401606
5586306,2189524
2635454,4280405
4280405,841646
4280405,5335377
4280405,5594585
4280405,5958772
4280405,4160860
4280405,2050936
4280405,5138287
4280405,967876
3909031,5573557
3909031,819104
3909031,4022688
3909031,338540
3909031,5457244
2480544,2646606
750397,4507397
2716891,4067463
2716891,5304531
3964054,6392180
5529419,2913054
2978132,5275255
150862,5275255
5998898,3472228
6345894,301764
2838312,3472228
5041521,3409079
5041521,4584811
2334991,3472228
6220739,6392180
2258140,3875155
5471360,1835612
6565947,3647338
518189,2286942
518189,1509683
5174858,6392180
5174858,138631
2913054,3819868
2913054,3165163
6446206,1401606
6446206,2189524
4052710,3099510
3099510,1901139
4440389,1724317
1509683,6531948
447383,14428
5187133,5395644
2286942,6531948
4770955,1432103
3760690,5183663
564917,3644718
2740677,2568797
2740677,5188990
1552567,1146949
5086541,3537604
5086541,3029076
5086541,3414572
5086541,3427372
5086541,2403740
703116,4248485
3533101,4923745
3499206,6363320
3964767,3585172
1146949,1790391
1146949,2227254
6505889,669478
6505889,4559069
676009,1673369
2308006,6267830
5761154,3279504
3941107,583211
6447736,5832208
4323014,1191152
5502475,1191152
5558283,4435594
5558283,648863
5963237,5357135
2229289,6039777
3663629,1191152
2754591,5203642
4968178,5522432
6026024,4523512
1191152,2505183
1191152,6010822
1191152,774276
1191152,2203706
6172936,4470746
6172936,5489349
2983439,1015371
3101400,730701
1968826,4523512
1968826,4532246
6088677,2233349
4715516,4532246
2233349,4703783
386256,3565386
386256,4523512
6091396,4248485
4248485,1028316
4248485,1953829
3737816,1790391
1962669,3427110
1962669,669181
1962669,1643239
1962669,4616750
4482962,4637003
4482962,3719276
4482962,4187369
3916284,453980
3916284,3795598
1565565,4227488
1565565,6060873
3196529,2887301
2008194,511471
44223,2667730
1131012,559808
1131012,4429457
3468557,5240771
4227488,5667768
356973,56854
3479141,6167329
3546732,6167329
796486,1386964
4843694,196019
5667768,6060873
1601782,4407884
1601782,5099422
1601782,1942552
1601782,5284065
1601782,3649672
3930480,3359806
4690694,190265
5509623,1032774
5509623,6502377
5509623,4916775
3373875,5387707
3373875,1664655
3373875,2097026
3373875,3729825
3373875,3280435
4143146,858910
1776767,5371834
2111586,5841301
4677297,3042380
5463251,703144
4396076,2954659
4467230,5587128
6126116,818541
190265,959536
2954659,1396635
4669163,1318834
858910,6431590
6610986,3042380
3176147,5841301
2949964,5371834
147999,3855560
6017846,1318834
959536,3132572
1092808,223293
4510067,2537770
4510067,419230
4036258,4077312
4036258,684821
4036258,501470
4036258,6373828
4036258,5470507
4036258,5381668
4036258,2888221
