vertex1,vertex2
4473361,2088755
1749171,1624507
2754768,4988817
4647865,1682953
4647865,831947
1226866,879907
1226866,1980208
1226866,1217044
1226866,3073821
1226866,1295844
6447193,1005018
3326231,5868141
5574119,4944393
5574119,1082166
4166004,5488783
1910817,656015
3817818,5861771
1669684,3736468
2773958,4855745
1071727,4817980
5049125,3464552
4637592,2549525
4981708,5194602
6497539,4361299
2996188,948565
3879363,5487828
4249590,939532
6122669,4562180
2164630,5378028
5248820,846708
1671985,2179764
2699639,630703
4437833,2714826
5468979,5715377
3779366,1827624
2092570,1662447
5123790,4063988
4063988,929592
6273341,1844350
5214070,105268
1991621,1130065
4217767,2625805
5209180,1902824
368188,4874173
2372533,4306259
4101067,5357135
647334,1411478
4583193,875779
5411830,4753514
4713240,1800952
4713240,5370646
1005018,2241511
4353266,3639860
1217525,712595
6279792,4306259
118502,5945972
2934272,3869428
2304326,4223802
1679499,4603608
1679499,5700392
6068981,4359868
1180446,6032325
3395514,1537565
3244635,1184071
5848648,4440389
6549643,3052163
6304330,1913440
6553352,2612101
4046944,1953362
4046944,3355875
5762128,4119478
5983724,5350688
5983724,4926412
5965133,2130422
5965133,3431964
5965133,4918864
4531978,4126825
1076121,6117979
1131012,3712106
1131012,4485318
1131012,5163048
1131012,3756830
4088783,5028444
784539,669376
4492584,1416803
5751448,435729
2333327,5093932
5124421,842904
5124421,127793
852977,1288991
4234235,222607
2060934,1827441
2060934,6091951
2520507,4020980
4620016,1437416
879907,1295844
879907,1980208
4552780,1525324
3438487,2824389
3438487,5187400
1786265,4506820
5371598,6053105
3252354,379873
2697090,3560205
2697090,5934005
2552983,747720
3170435,5695047
3216222,6018738
1261447,3101400
3282644,847680
779487,1361941
2287309,1409823
399218,315841
1669823,2891529
5151733,2333735
2120860,4198571
4528343,3500775
4156589,4610189
3811376,6167329
3994182,1820
3994182,5185478
433730,3024021
5812576,1425366
2573309,2344007
2568797,3060635
2568797,1555836
3244090,2007911
610521,2530922
1082788,590897
3468557,5411227
4497326,2700042
5699238,2700042
2564806,5683329
715825,1214169
3358331,2767579
295998,2932551
1379828,4893449
1560500,308218
5031524,4723480
1499684,2852587
3643327,6304355
999642,4274154
101650,2174097
1219778,3425421
1895604,344744
903615,2386645
4918109,2914506
5335766,1993595
5335766,2983725
1761555,2301954
3757420,5978541
2386208,4010866
4327390,2286724
1670879,56281
5688425,670444
96051,4803500
2837546,1600856
1510257,3005990
4010402,1902824
154742,3950010
336556,988099
911149,3322461
6312278,2381461
749701,4750722
6186125,2050622
4254,4170819
1190980,3404880
3439132,2654587
1465406,3530793
1465406,6565754
3959721,5219190
5289108,3766371
5289108,4958161
78586,5042474
1416290,2244427
1980208,1217044
444714,1825361
1114455,1571229
6039852,3689745
2645617,5592073
6311732,313935
6311732,2859738
5705095,5298418
3680421,5105605
3680421,5580642
4522135,2921708
4770245,4122836
2051922,3413629
1164324,562734
5928482,3900621
5928482,3404954
5928482,1789954
6061372,5744158
5543951,2763519
1432933,5447107
2133656,6568403
1574447,5835468
4267436,2611503
4558888,6145104
1866643,1494918
1793128,5330496
442536,4360424
442536,3874895
4360424,3874895
290191,4707329
290191,2547614
400279,6419749
4414161,1887796
474208,4415452
474208,1386964
2356300,3039938
5799731,4671285
5613319,2414417
5613319,2925677
2414417,2925677
276792,4318112
2258140,4138638
2258140,2180977
1579464,5256377
1815238,1246973
3919246,704041
2374226,1227211
207600,5023862
2281224,3784386
6048184,4089429
4425765,635766
2704177,1429614
5379107,1966627
4007566,6352851
2664272,5432449
2664272,6321028
3209360,6418945
5568745,5872385
5568745,300055
4146025,2855686
1547691,3828025
5203075,6374158
5924012,3282910
5924012,3660143
3045147,4453874
2218778,3990563
135712,4704668
453980,3004978
50117,4243403
50117,3936695
4098500,5378720
2143393,5895407
3231684,2123229
5753290,2256562
2003883,6179159
6064789,3287105
5598564,1639670
5083516,5667901
1775351,2004547
3286201,5147426
5452098,1386964
915681,6269062
2847802,1844350
4933194,3327491
3098534,4626147
3670880,4526434
4588692,165131
5820305,2180215
5820305,612758
1380413,6422183
1380413,6464455
1547550,1059250
2650799,528577
1217044,1295844
658934,3917176
3190935,2566672
5762013,5673513
4014491,5519715
4414017,5858730
2946628,4846134
2946628,4112684
2908711,4455882
2882627,3476738
5358678,3512080
4686743,5121852
4376944,128755
5798226,3391500
127209,3553439
1624507,2819104
4978984,291220
4777252,5299881
4777252,6429709
5299881,6429709
5802986,5227775
5497552,3260268
6599585,4152755
5497604,4789440
509857,995183
2829272,4766196
4390715,2366825
1622055,282180
1877282,5468673
6363320,4835726
2429969,2430382
2429969,3497685
4161900,88335
2597608,3136392
1519070,2292247
4144205,4199033
4144205,2184783
719221,576759
719221,2891952
4852855,3439172
4676242,5385972
5583869,4269072
2048087,5226465
3334526,5822022
2698895,2137333
5412597,3399481
3894809,5613235
3565333,1111427
2138129,770045
2948420,84897
2948420,3308028
4232009,1789591
3348003,1985912
5878614,2166634
6268416,1577546
2168857,2960328
6321078,3530793
5367638,6290151
756343,5386715
4800684,3706801
1252480,274465
2250955,455506
6365210,4952177
1662622,4547524
853085,922162
1146230,260123
1146230,1684331
5820040,1746752
2524348,3879874
5415473,137624
6523124,5078985
3883810,5118402
5113574,260715
625510,4101095
1213421,167533
5316577,6080064
1384087,2147703
1384087,6180347
2147703,6180347
48858,737919
850706,428319
2443261,5084240
2443261,1811625
3692186,4436733
5653634,3042349
6309917,2903746
5427034,6206197
4019429,1358206
1874561,5277012
43445,1795811
1989425,197365
4994258,5489832
4994258,5002373
5056671,1638088
2386716,280720
4492737,4205518
2811836,1728426
5531874,455506
2702985,43718
2049616,2730440
2276790,4136150
1178392,635766
6565754,1939778
6565754,3530793
5729695,2850238
5224947,2761458
5383644,21232
3640594,794708
976626,3086544
4636779,3894295
2203892,3746858
4024345,1830567
6012010,4634814
1223263,5725078
1740412,4847355
679551,4670857
3994447,5810654
2091774,5011808
2091774,4007793
1764947,1753960
4637042,5903038
6428202,4516651
3917532,2783319
5653959,742407
3239443,758658
6345356,4099248
6340378,5419846
2565928,3722572
4082671,401090
5296,6610663
2747204,234166
6527151,5144442
6527151,1317126
1618955,116491
6057117,4541824
5393078,723255
5713034,1031272
5732090,4626707
5456350,2710019
70324,786206
70324,2397668
1899266,5112339
4800552,69445
3090760,6280582
2208392,394292
1094146,3218
1094146,722924
3218,722924
5643841,2960328
1559995,1817529
6202847,4600594
1093801,5437458
4055046,3500485
3257471,2770971
2654944,5876533
667185,5565076
5485219,4701122
2243195,2692664
663394,3693445
5011808,1295291
422133,6547720
4101815,4022832
3974718,4714649
1744256,6474610
5311511,804120
5994054,3144813
3141893,4562180
6139398,3352120
4150892,3590623
462279,2348475
3687127,3525654
3875034,8247
4879992,2879023
37181,3554217
4981555,5751300
1598712,5899698
4022832,1193548
2802929,915942
6245578,6149169
447666,2444088
1825687,1272875
6093328,15402
2263745,6183348
737731,6018181
5786519,3731529
4915414,2071511
4915414,3819853
4262730,3665300
5062982,749082
5674271,632404
1215074,4852761
4643645,4655908
3426379,6298935
383493,1372489
383493,5047712
2094987,5744158
1479462,4761868
1086989,5115033
3410949,4435594
1037161,6231171
1037161,2634226
1037161,534879
6614274,2861163
265690,2537875
4710252,5074327
98348,2637263
4479806,2152478
3565287,2656522
2911149,1527359
465665,1076757
4139568,5935202
2924847,2526310
5940140,4269072
3885198,1521128
3885198,613218
2846412,3124341
727989,5295982
4598143,4709091
3448307,2844367
3448307,3744350
3362263,4725093
5906806,1878933
786206,5727347
3161251,2267512
5068610,5734327
1762067,4171980
5540385,5991919
2695608,4923176
2695608,2667730
5583175,3334785
5583175,5941244
3334785,5941244
975296,2408091
5896426,4554675
473357,5536465
5461788,3751842
6294333,730701
2131751,939139
530635,445084
5140997,2700042
3756830,3712106
3209351,4872931
3285306,5929513
3892552,5304111
2576175,5543581
5336994,4308492
2446529,1590500
5163048,3595534
5163048,5908679
3204351,5240269
5407729,6420163
4002550,6352115
4744465,152739
5269735,5313439
2224888,4768447
1780443,280720
3875155,3150711
2219997,2776353
2970093,4775396
6016273,3208244
2844367,3015433
5547392,1132437
1006719,4140381
2229289,1310286
2678363,883686
3750842,3969904
3357489,1120798
5798250,3758608
3036055,5306640
4947868,1433147
6191335,1822536
1651465,2180215
1651465,612758
1462171,866748
4512895,1224173
5974214,1056626
1035536,2212571
2698118,1663265
5852537,2189608
4792946,2472430
4792946,1100997
6624247,4753514
150138,6594213
1584317,1162812
2612101,238933
570068,1750075
570068,1845586
6431302,3518559
1495207,4896247
1220902,678469
4119879,1763067
160330,5832208
3622321,370181
2328595,3169930
4654600,2668491
6518326,1462300
1439321,3978144
1439321,1480052
4140836,4574274
4140836,1950239
4574274,1950239
2099874,5909295
3885811,712595
3284280,5312637
2172805,3819136
984060,3662262
4685761,5573777
2039049,5991919
6415342,4821418
4581740,4487532
2611503,3738044
2180215,612758
4380883,3731824
3974456,4356415
6217282,5177517
1827624,4913293
1767878,5009655
6591056,6329484
6591056,5757988
1294792,2433979
3690098,2091515
4968178,1310286
3515690,582307
3515690,6284350
233298,3819853
6391199,5445430
6391199,3440675
5646256,3143278
2044800,2886448
3587699,6271636
5047861,988099
3453846,3461471
1744349,823318
1744349,3600299
1744349,6291938
3635011,3526017
4663489,3595967
4663489,3082411
2832252,230790
2832252,2971948
539632,4148170
12840,5722303
3018798,346181
769189,1227211
4896220,4992297
3582255,1831393
426211,3390355
1046935,2802525
4599719,2328712
4135030,4973860
3867377,508026
6274522,628070
521045,3541063
669912,2179764
3468340,4561299
3468340,2666615
2201825,3222288
3330574,74610
1433379,34869
3275449,3753395
2872303,4170819
134206,3618707
6490956,3633122
5753251,485212
1353538,3824530
4347060,3728092
823318,3571812
3981856,4601337
488786,846708
5520426,1631444
5843038,2133542
4669163,2452372
3841724,6092380
2722341,4051827
6477826,4893351
4036811,4134778
4407674,2063209
2435929,5868141
2435929,3362582
3924536,235327
191536,1314527
1665132,2424033
6446206,1282904
4709432,4222983
3082411,5731313
3082411,3595967
4409533,1766623
3480189,5993202
2118081,1790391
877214,815740
4022688,338540
4272579,3908221
3604811,2997276
3546732,984922
2007911,4109902
6173017,5009381
6173017,5992375
4512907,4287563
1631444,1689649
3651123,359763
5081909,872458
4763186,453236
2874962,2889314
5927572,709477
592058,3516441
1673848,4466939
5567904,3636377
2138055,2829709
3968498,5922859
4716198,1800535
4614986,3273006
6504501,4365517
3465461,32209
938091,3682692
938091,3176044
886051,2682152
886051,2823914
4324323,2620325
5102992,5901143
5655055,3062953
2634226,534879
2634226,6231171
3103190,2714826
4691697,5470380
288809,3425495
3712106,5908679
6352851,3144813
6352851,6109309
4023590,4117780
4101143,6222589
5583743,4953743
1438469,3031658
5257574,5277656
4284902,943221
373114,647853
932276,5632335
3621927,804941
3900621,1789954
3900621,3404954
425097,3150892
2756319,3088875
1864401,6512713
1455474,5544575
3379722,2993714
3999555,5551141
6392180,3795974
6420260,4717341
2063209,2948553
5788989,3322461
5680809,285685
4753514,4352560
4753514,2954893
1599799,3670795
1599799,750385
3670795,750385
4575447,2791302
2559528,1597414
5253870,5070371
5462176,6088118
3116757,1045412
3116757,975707
3627389,6301649
3361193,1898861
156689,4600594
958763,1964860
654820,4364290
5778163,6382007
2465944,5115987
6538624,4365517
5625911,2998824
3990878,4418723
3990878,2582052
5616095,4510637
4362702,2410765
4104493,6143717
4620987,2565234
5876179,453198
6319554,2667118
2270059,4554926
5261718,818695
818695,3115161
818695,661448
6422924,13227
1413412,1326952
5017677,4820389
3525654,6411791
4410611,4216742
2598618,3699417
807523,4135575
5074327,2883745
3731529,4763041
5865195,5215631
3898884,1322586
414600,672992
1206312,1673369
4550391,4417782
3709802,2706975
2608195,680212
3122014,1712358
844737,3496242
158326,2520181
5010692,2580950
5173706,3100545
6139574,6031079
6293167,4807954
1873033,4189368
6072713,4568916
4617195,5592073
1400823,5295760
3499410,3907926
412139,2507873
1329805,1445676
4676674,873370
3774289,4425208
1190340,5755092
922796,5834148
5908475,3893982
3245705,1537565
4958161,2443176
6583851,3473668
1817956,3789898
6413633,270256
1112456,2323274
3563018,1964860
4127317,2583529
1384047,6050324
1365224,5376840
2294768,553290
2294768,66967
5325246,4770874
1441440,3673752
6433178,1619767
6433178,4733655
6433178,2046726
819979,5064647
2697135,4507728
1492823,5008046
1510821,1449195
1372489,5047712
3767597,4257676
3461315,6361062
3461315,2607945
3461315,1848064
3015433,4143655
3015433,3744350
3593022,4517772
6350651,560949
6050566,4145170
5127342,1639670
4586369,1031272
4598477,1123053
2627358,4485159
4007605,837405
1411478,4139889
5472801,2662724
1863479,5551141
3978144,1326111
5255658,655636
3404376,6083953
3702470,6406688
5290374,1905126
1549304,4114858
3237921,5229503
105991,6497373
4815376,3331101
4598184,1062640
4598184,3987815
1002439,2993276
2603985,2597612
6003777,882006
4835726,5834834
3451826,6369243
1760661,629036
2788957,5613235
5583239,3004725
5583239,5639665
3004725,5639665
3470531,5991519
1558681,528224
5423170,6072878
5398211,586661
3298712,4069364
179980,2798718
3676779,5302040
5049750,4547780
2569622,3986748
3703481,1143204
3703481,3144810
1143204,3144810
2750261,6345276
5261682,2220289
5444682,3101093
1706048,2381992
2673869,3981665
2673869,5282185
1118930,1401606
1827348,5100432
1827348,5933345
1148757,365913
2472430,1100997
6272772,833101
2607945,991929
2406451,4230469
6462403,2183698
3410783,1691527
547428,756116
5617758,3366980
4853559,1057555
206570,2703030
1623968,2569864
6329375,1352944
4489254,4778907
2010038,6088118
4939507,3613201
4413641,3450848
1705389,2023703
964043,6202089
2054369,633668
2054369,2413652
633668,2413652
530986,5894131
5539289,2861163
3450403,4153034
3493906,1742127
1071364,5763837
4961337,5238496
4145859,999859
4048192,1525324
1181552,4669297
5166610,5216877
5166610,4617180
5216877,4617180
4475470,105871
3176044,3682692
4670857,127793
3280168,5775608
6518732,5401653
1534036,1205159
1913399,532732
6207767,1784257
4734445,5992368
6105964,1686505
6105964,568074
6475272,719701
6475272,1037052
3182771,3366980
6513781,2072588
6304530,701468
1465049,5081284
4794544,3789408
1916057,2195358
1608497,1550071
2165075,6411791
990755,2287552
120964,2930521
1289307,2286724
6423993,1028735
3532567,5265765
621915,4940868
621915,2442395
4697263,1422560
710161,4443150
6451276,6575318
1798152,5653772
1798152,3131160
2735807,2450481
1400575,2258683
6610986,3632974
984246,1494823
1380865,4112452
5906199,2850238
5156254,4771860
1756934,5632122
4534362,1678822
4866768,2954893
4003779,1665371
1595273,1784749
1595273,555349
1784749,555349
627098,2215600
4676000,5582188
6411791,1231209
453236,6601659
3913727,5539738
2170618,2641973
5168240,577215
1169166,6538886
1312829,1700323
1493521,3229533
2344323,2713655
2344323,2275483
6474610,4738224
2077251,4004058
2227254,1310711
2227254,4354094
5661642,5195654
5304111,586560
3167189,1497146
356220,3636377
1848132,5625580
177625,4823344
3708233,112051
235594,5788451
3383327,2915242
1405002,217028
4153723,4278072
3214181,1494305
2237033,6356229
2237033,5984962
5074764,3796844
3916303,2920890
4563516,3230666
4138638,4788554
5333254,4453874
5139895,1986547
5139895,4592084
1986547,4592084
5437545,1515821
3559036,2658634
3582455,541447
4397319,1100480
5555661,6049084
76469,6583356
4970522,3302841
6270722,6044778
1343989,3472228
1343989,2993276
5214966,1284407
5214966,5288882
1284407,5288882
3704985,4538447
1433227,6480452
4166452,2852627
69753,5928472
834438,2931835
6291616,2335737
4611216,6207897
4440389,1529202
5157646,6412251
2295024,2703030
1611120,2647251
6487490,396421
121675,2366526
4824480,4586398
747592,566211
943386,4512703
531273,2654587
881287,5058860
4286575,3504024
4286575,5818980
4970081,4800104
3061644,4223517
2907946,4024418
3462692,1185634
1272797,3325557
613683,347920
2765145,3351110
2069183,3018956
5864627,5818980
3636377,1822461
335726,2147354
2353536,1029457
4903662,142499
6180345,85996
5496526,3955743
2253818,2520181
6167329,882450
1117022,3308635
222660,6213881
1583231,1939238
2850238,4841301
3355338,1355849
3751842,3898321
4540731,378624
5958772,4452127
4546712,797832
922162,6292453
3060635,5188990
3647910,4624355
6217092,3998272
2784636,4034596
2784636,3578156
4034596,3578156
4275893,6213881
259784,2252411
2662724,2970859
1087185,3828025
3472228,2993276
2288870,4241993
532732,4482376
506030,3814192
2829709,6020921
5841056,6480452
6298935,3027451
2654587,5214514
1107004,1772106
4214775,2106046
4011299,2797523
6096255,2744721
5512240,301764
4470313,5708855
3791477,562734
2208401,3461471
3699518,1699446
1429210,4932631
1149090,4494947
1840207,5056121
3116039,4917809
3518354,3191889
3562942,2824277
3386793,1571416
2949964,3647338
774066,2074536
4144103,6176569
5401616,1392014
970500,4600594
4671026,2537875
2920890,4512753
3794139,5832913
4673926,2603058
5286365,1130115
5688180,4819106
257893,753435
1882031,5263638
4181854,5537269
4344942,3409079
6419789,4702493
4333324,212015
4897215,6109438
5518822,2993276
930287,1045278
709477,5037923
6585119,4503476
6585119,1615576
5297079,1602243
2539037,397467
3351110,619411
104085,1755345
23045,2442395
23045,4940868
2757384,100351
5314441,3537080
5694180,3478836
4897831,3868691
4897831,145233
2138782,5927653
4196825,818541
5517958,1848460
239536,3441770
2835890,5529906
3612852,1475984
3267920,1283041
4573038,3222244
1886928,1328381
4660755,5823790
4660755,3736253
1584424,1843531
1773922,508026
6382007,5366560
3925065,4100931
2489894,4027022
665649,2687524
1939238,478200
2568386,2632408
1737794,4741324
1877277,5479964
629845,3415724
1573334,4143516
2855686,116064
5708265,1997719
2779565,4432812
2432522,260205
587486,2018668
4161549,6226464
4161549,3560147
5445438,2607927
5573777,686773
6113982,5379421
528224,6234925
3493342,4287028
3493342,4843480
4287028,4843480
1220975,1338781
6020921,1059250
4354094,1790391
3307149,4635087
3571812,6291938
4041505,1158921
2728988,4608934
228929,2547550
4148018,608535
781694,6610944
730701,4410988
260205,1646177
1004907,3528202
1929176,771478
1929176,3593140
6391766,1675795
3601662,4803344
6618258,5004733
2126086,4325451
344964,3954154
5523828,2483171
5832098,4085015
1576609,1073799
6163753,3331324
4029857,5664083
535324,2405307
5306197,1196896
1665371,415480
2408066,1310711
2408066,1790391
6145465,5062579
771478,3032949
1684331,260123
1178461,2074536
2705765,4665522
2705765,4391795
4378728,3177227
6219736,1822251
6219736,4790288
2478487,2331946
2478487,5628602
3470733,5365712
5642279,3632349
3786011,5481110
4261530,1970352
85719,2523919
501914,2667291
3990394,4175260
28104,5965136
28104,932155
28104,665136
2141583,1130216
6316231,746047
3588848,4049641
6541699,3052163
4391795,4665522
6234925,5805489
4752314,1430792
2051639,12572
221531,3847808
2833929,2225220
5523187,3026030
2333735,4561299
6519647,1545405
2255615,6080383
2520181,4807954
2998029,5838574
2174097,3366980
3692983,2189524
5078099,589923
212015,3838732
3913109,4551365
3805802,4070709
5230054,607711
5726907,3697680
2769538,3104813
1995413,566211
2522365,3029355
3430496,6614803
2157122,1527359
3341747,2174472
1330434,3944395
1323833,2601186
3296183,5084240
5214969,5991919
5846341,195840
2630937,6304355
4410641,197358
5789985,3068006
604837,888519
4451805,105502
1986709,393950
3677292,2781863
3913308,3468882
124386,3213120
5658306,154752
122066,1421460
6321588,4832875
1128974,2647804
175502,5818980
5399615,1615576
1929680,176056
1600012,6583356
3713531,4486476
6308022,1516631
3660918,3355875
1468846,1615942
1455344,1925
3220912,5854445
347305,5928504
17735,661232
2253892,6583356
986326,5686495
5207133,52003
5345665,4148676
3846624,6180090
862749,1268963
1265645,1404417
3595967,5731313
1577681,236899
5198187,5744893
4036722,1437325
1198333,5625691
116491,2082770
116491,4896385
6594002,312498
6117798,132538
3894295,370345
6352612,5431231
6352612,4219279
5431231,4219279
5784242,4259457
2610597,3321756
5668293,5940941
1597414,5969220
4703553,4191687
3034626,5371834
4220536,516026
5547570,2717720
3619661,5788922
4822826,6531948
4822826,4261316
5354351,742974
185717,4257676
2603490,975065
3127912,690419
3065786,2692162
3577575,6158289
5137333,661232
2650705,6207897
6369902,978359
3331816,1263036
3593140,3032949
2624906,5610500
6001890,1717196
5008046,4772574
3513425,219597
3633721,3718662
5056121,6142028
6494675,5124192
5460060,3698046
1216076,587837
147999,3535557
147999,1673369
5683329,4751951
2266076,2994178
866915,1463836
5938239,1596293
3063113,1975960
1844350,6152480
3679859,1526382
4688583,38184
4895007,4834161
4042236,138631
182680,5240269
4281749,2287786
3708656,3765040
2266475,449853
1044111,2800700
3868691,3351143
2174738,2458036
1156820,6515271
4318507,3536572
1082746,2430862
5198382,2390221
6399929,3626334
6399929,6045366
2707294,853574
4110852,4746063
3263803,2318965
5761500,749654
2980275,6276097
1228127,6618283
197406,5735777
5078985,5455143
6271636,2647251
5869641,3789898
5191170,4803344
6608293,5578192
1463836,2632898
3033347,825433
1284583,4363119
6513967,2165569
1852420,2658634
4171980,1576387
6261390,1276886
2651723,3507914
812676,6433466
4432812,4852622
6356229,5984962
5456343,2810274
4324516,1540575
591458,1423772
4868345,6053521
4868345,1612044
6053521,1612044
3117026,1623564
2069181,6572505
1686565,4410988
6152480,67255
3618707,6232717
2791692,3117550
2791692,577955
3117550,577955
5082361,5435443
3351143,145233
854788,5365712
6430527,3260006
2203646,5467831
4187211,6190823
3736253,5823790
3207680,2116539
1519948,2287786
4388508,3400371
1185814,4248485
756854,1329241
3471778,2233647
5966926,4825388
6432027,6255321
4549196,3844612
1811625,212930
586264,5595092
1405834,2349671
3372379,4215971
2485434,1624707
2485434,5096113
1624707,5096113
1304351,2666615
4968303,1221639
908213,1579243
60326,5761625
138631,4100933
1536868,1079772
2205222,3046171
4867397,4152755
5127191,3088875
3144114,6088118
5886001,3919955
4274154,5810654
820003,5281555
6368801,21420
5693741,4004058
4007793,3368765
56621,463803
5962659,2139195
774401,5021163
1640247,5471363
4095210,4955975
455464,2037819
5190124,3206844
1670107,3236882
1670107,1191225
3236882,1191225
3370141,2931167
1225982,2100659
1650537,1037256
3788336,4364290
3878684,6061441
6202089,13246
2424033,3398197
6290151,5023862
1808245,3515173
5872385,300055
2998832,5933140
5836084,3869428
1643555,6257137
5728804,6459777
4788554,3819853
2160094,4641790
858689,1858037
2325608,5361949
1953434,3431146
1555560,1324433
1551526,4807954
5673062,5807991
4498029,5488783
2139195,1343731
2091918,5366560
5683524,4975458
5933140,3789408
2447580,327262
5902691,2530922
34869,6408399
34869,1815485
4171437,2852739
160831,6267669
2887542,12572
1499711,4429704
4384147,2755088
3282410,445381
4031187,2244264
774725,4817980
3091552,1064660
3574751,5031799
3356508,4247903
5346790,3789408
370181,3819853
5240269,2876146
5240269,6041467
5246398,3151864
20639,4189490
4752889,6105762
1105012,4840145
728419,880273
39404,4740311
3734429,5489832
1852520,4435594
5086541,4255903
5086541,3394367
3410949,160330
4435594,6304355
1852520,2509412
1624507,2180977
4049134,5533544
2180977,4822826
2654587,6304355
1481040,1673369
5569339,4321227
1396325,6151022
1722960,6291618
2321439,3410949
2321439,531273
6007109,1673369
2546336,4354094
1481040,5224947
6192636,842904
3150711,613683
5489832,794708
4771220,4822826
719221,5728953
207914,6531948
4771944,1615576
357808,907675
996429,4604564
1722960,5963237
6151022,6192636
3640594,5832208
2859005,4839663
3682939,4994258
6005375,5669327
1607488,2819104
6299248,138631
882450,576759
4187324,5371834
3439132,4621703
3640594,984922
2656612,5411227
5411227,4236888
2819104,6472058
6599996,3795974
2436444,4409533
4771944,888221
1396325,679551
6030846,1387820
1773651,1526382
1185814,5076066
4100933,5695047
5135473,562207
5135473,6584323
5135473,20639
5618336,559808
376020,4841886
4474048,5248820
5328137,2863924
1717651,248277
2509412,719221
6220739,3795974
5991342,5991927
3359806,4248485
6167329,4621703
6167329,984922
1185814,1526382
5618336,527554
5496566,2627359
289005,1035536
4579662,5124421
6344128,3640594
1396325,5411227
2321439,6167329
1035536,2179764
4968178,5421757
3767597,1466643
3734429,794708
6475159,5471363
4187324,4910290
4187324,6153159
3930480,5533544
1975742,2819104
2446415,5083397
3640594,4204241
4915414,3875155
3536053,1571229
858910,2179764
4670857,5991927
1466643,185717
1975742,1624507
1975742,4368132
5618336,2972989
4217392,5773029
2044905,1981561
4240667,5951752
1146949,4354094
3216222,6039777
5452098,3099510
5951752,837790
4982513,185717
4275893,1877277
818541,4922942
4405617,1768780
2184783,1106963
1571229,3394367
1852520,920790
4621703,6304355
2490740,164960
2490740,838252
5496566,314742
5086541,6191707
1388013,3162138
474208,1318738
2897161,1035536
4074455,5371834
5411227,370181
186234,3828414
2227254,2701276
1490688,4737558
5113219,3394367
4275893,5479964
3566093,1106963
5808295,2357394
2155174,4257676
3762185,5479964
5810654,1310711
564917,1493432
1396325,1749171
4001214,2054328
5586306,1401606
5586306,2189524
4831089,1965418
4143146,2179764
238753,5906379
5529419,2913054
4269944,2852232
1146949,2227254
2343279,4886779
655327,1648743
4255903,1114455
1114455,3394367
6032325,4975627
6321078,2501249
5991342,5327136
2760620,5951752
6446206,1401606
5744158,5549064
3898884,5612583
1574788,5389409
6007109,5832208
4275893,5433049
2184245,3161160
5612583,3470733
5002373,5399615
1396325,4261316
4107227,5214514
1481040,984922
3994447,4274154
1601782,3101833
2545879,4855581
2545879,3692488
5196379,2883963
5196379,3002842
253926,4657284
4643823,4042236
5545515,2024037
2838312,2993276
1537219,899505
2258140,233298
899505,5153581
2088558,5751300
1638581,1840678
5938206,4825056
233298,613683
3418502,1002439
2163964,6091396
6007109,132538
4385658,4790272
4385658,1437416
5227907,2701276
4405617,2051978
6475159,1640247
908213,4825056
728419,1490688
5517262,6163753
3889557,5002373
3643327,6117798
2258140,842904
613683,842904
648863,5728953
3930480,3693445
6022108,6583356
3987138,2656720
3987138,2582052
4108201,3386412
3689093,6466579
3689093,4749848
3689093,5621777
3689093,654662
5543118,5256051
4760876,846708
1776767,2258683
1987510,2253818
955831,463803
1840435,4485318
3196529,5963676
4321227,3248896
1061139,587837
2859295,3800157
1311133,4042236
4429457,3712106
3216222,5622785
6220739,2318965
3828041,3330574
6162658,4176906
1638581,582574
4559069,1476130
2685749,3451724
3689745,2630153
314742,1579243
3359806,1185814
2533852,1877277
1298325,3034626
1455344,4896328
4976528,1322586
5489832,132538
3535557,794708
671865,2408091
1975742,5991342
1227596,3217884
1107798,4036936
2552613,4417132
2157805,2481843
5997566,1601622
597652,3170435
2111586,2331946
6502377,2042577
4474298,1772281
2316136,3647338
955831,4875744
6153159,4074455
2029375,2099847
6431441,4737558
2181845,3064812
2431690,3593022
6061372,6513781
6005375,4825056
2519484,3161160
2739307,1648743
5531804,6242738
4108704,3206844
3889934,5963676
4181602,2884068
623639,3034626
1531682,375231
2533852,5479964
4482962,3529282
880273,2179764
1273633,4248485
4001214,1028282
1226476,6163541
6299248,5974601
5240771,4534966
4435594,3535557
2564592,4301166
2296185,6232717
1374880,5001786
984802,4036013
5291642,3003545
2170601,5898464
6083051,3098277
2316029,4214601
4579662,1396325
5120377,2949964
2659018,3077746
3585172,703144
2111586,1114455
6505889,6572910
6502377,5676652
4883939,730701
5018090,5572460
3764397,5354351
6153159,2489022
6401694,2476009
5201035,5658306
403163,3944395
6166593,4196825
6039852,222660
3933437,2189524
4383580,1717617
4686787,4064409
2908711,1887796
6294376,355346
84045,2331946
1337607,3654997
5061246,5302040
2131751,5354351
5209159,6365341
4669163,4528266
6154331,5963676
4428760,455506
5658421,5275255
5609152,3784556
2765145,2667118
1812166,1050162
2071558,1671637
6351155,3271946
5523187,5941930
5068219,1322586
3100545,5262064
3679859,1640247
1881497,742974
564917,370181
5124421,1493432
3811376,132538
1493432,3819853
6585119,4621703
3909031,6466913
289005,5627791
6431441,1544560
2424536,6382007
4255903,3394367
6291618,854788
5083397,962934
6610986,5076066
2623007,4477526
4267141,712595
2564592,2990285
4877991,3817683
5509623,2551705
6373900,1002439
3842964,6624689
289005,3162138
2859005,2546336
235346,884509
235346,5844670
6005269,5354351
4608236,2099847
